epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,864.866,1.37664,1.02303,1.34323,0.71533,0.58333,0.68705,0.40252,1.4492,1.3328,1.5993,0.00171007,0.00171007,0.00171007
43,883.543,1.42654,1.05126,1.36369,0.72428,0.70833,0.7248,0.42137,1.57994,1.067,1.7259,0.001703,0.001703,0.001703
44,903.304,1.42379,1.05244,1.36219,0.84124,0.77778,0.81807,0.43966,1.57709,1.03739,1.65418,0.00169593,0.00169593,0.00169593
45,922.046,1.35185,0.98381,1.30461,0.85805,0.75563,0.83426,0.47913,1.47825,1.00469,1.54183,0.00168886,0.00168886,0.00168886
46,942.166,1.36855,1.00733,1.32846,0.87372,0.67273,0.7556,0.43954,1.5316,1.14065,1.62304,0.00168179,0.00168179,0.00168179
47,961.01,1.36039,1.01613,1.32645,0.801,0.88889,0.87462,0.50175,1.44749,0.91866,1.60432,0.00167471,0.00167471,0.00167471
48,980.606,1.38086,1.04012,1.33314,0.85343,0.75,0.83528,0.50503,1.48712,1.01944,1.5926,0.00166764,0.00166764,0.00166764
49,999.441,1.38974,1.05712,1.32959,0.77635,0.73611,0.76815,0.45208,1.51128,1.12379,1.63897,0.00166057,0.00166057,0.00166057
50,1019.47,1.37962,1.01815,1.32808,0.72381,0.73611,0.75586,0.46243,1.48428,1.14248,1.59595,0.0016535,0.0016535,0.0016535
51,1038.37,1.35289,0.95329,1.33799,0.78599,0.76517,0.83378,0.46493,1.49207,1.02613,1.58477,0.00164643,0.00164643,0.00164643
52,1058.25,1.28904,0.93387,1.29133,0.85368,0.81944,0.87348,0.49075,1.44187,0.89883,1.57227,0.00163936,0.00163936,0.00163936
53,1077.42,1.3303,0.98593,1.32061,0.86124,0.73611,0.83011,0.45564,1.42644,0.9692,1.5294,0.00163229,0.00163229,0.00163229
54,1097.15,1.31027,0.93584,1.30054,0.83637,0.78092,0.8699,0.51629,1.35514,0.89182,1.44368,0.00162521,0.00162521,0.00162521
55,1117.09,1.31814,0.94715,1.28641,0.6908,0.81944,0.7991,0.4787,1.44855,1.17315,1.54694,0.00161814,0.00161814,0.00161814
56,1138.63,1.31809,0.93829,1.31598,0.77454,0.85885,0.83399,0.45617,1.52394,1.1038,1.64317,0.00161107,0.00161107,0.00161107
57,1158.73,1.2857,0.92618,1.2731,0.7835,0.80556,0.81955,0.48723,1.4639,1.07025,1.57261,0.001604,0.001604,0.001604
58,1180.2,1.31694,0.96729,1.30848,0.85915,0.75,0.85465,0.52476,1.37978,0.92483,1.52003,0.00159693,0.00159693,0.00159693
59,1200.53,1.30982,0.92162,1.29264,0.88301,0.83333,0.88489,0.49899,1.48732,0.94513,1.6307,0.00158986,0.00158986,0.00158986
60,1221.45,1.27028,0.92671,1.27124,0.88913,0.77969,0.86122,0.48592,1.52832,0.96313,1.64458,0.00158279,0.00158279,0.00158279
61,1242.71,1.30213,0.90194,1.27637,0.85531,0.79167,0.86037,0.48818,1.59877,0.90867,1.71756,0.00157571,0.00157571,0.00157571
62,1263.06,1.29966,0.9526,1.28669,0.82868,0.75,0.82596,0.44647,1.4678,1.04607,1.55291,0.00156864,0.00156864,0.00156864
63,1284.55,1.27462,0.89916,1.25699,0.89929,0.76389,0.86978,0.49309,1.51727,0.85585,1.58661,0.00156157,0.00156157,0.00156157
64,1304.99,1.26032,0.87938,1.24707,0.80367,0.79167,0.82427,0.49279,1.47707,0.95391,1.61881,0.0015545,0.0015545,0.0015545
65,1326.67,1.2539,0.89431,1.24908,0.87687,0.79167,0.87949,0.48798,1.52922,0.87666,1.67819,0.00154743,0.00154743,0.00154743
66,1346.92,1.27864,0.89498,1.296,0.85017,0.78814,0.86183,0.49815,1.51529,0.83555,1.66494,0.00154036,0.00154036,0.00154036
67,1367.96,1.26505,0.84996,1.2475,0.9065,0.79167,0.9008,0.55122,1.45403,0.82616,1.52565,0.00153329,0.00153329,0.00153329
68,1389.1,1.23913,0.8566,1.23432,0.83528,0.76389,0.8399,0.46814,1.60222,1.02956,1.70767,0.00152621,0.00152621,0.00152621
69,1408.92,1.25012,0.888,1.24475,0.94092,0.76389,0.86928,0.49691,1.55728,0.93145,1.61768,0.00151914,0.00151914,0.00151914
70,1430,1.2311,0.86841,1.25826,0.80449,0.743,0.83064,0.46632,1.52812,0.96708,1.64908,0.00151207,0.00151207,0.00151207
71,1450.14,1.2447,0.87579,1.25481,0.75738,0.81944,0.85546,0.48805,1.49993,0.94859,1.64771,0.001505,0.001505,0.001505
72,1471.55,1.22486,0.85974,1.25825,0.88236,0.70833,0.83585,0.45307,1.58996,1.03064,1.73306,0.00149793,0.00149793,0.00149793
73,1491.58,1.2257,0.84114,1.23503,0.89427,0.82238,0.88604,0.50728,1.53711,0.84669,1.68175,0.00149086,0.00149086,0.00149086
