epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,1316.56,2.84804,2.16894,2.74847,0.81555,0.63889,0.7706,0.44036,2.97379,2.05582,3.75693,0.001472,0.001472,0.001472
42,1347.41,2.72851,2.05082,2.76551,0.71523,0.68056,0.77337,0.44636,3.00766,1.99782,3.66967,0.0014588,0.0014588,0.0014588
43,1378.53,2.80721,2.07917,2.79379,0.65009,0.72222,0.70083,0.40046,3.03828,2.4592,3.70409,0.0014456,0.0014456,0.0014456
44,1409.4,2.77739,2.1241,2.74232,0.73296,0.69444,0.75769,0.46376,2.91215,2.05462,3.69139,0.0014324,0.0014324,0.0014324
45,1440.95,2.7327,1.95115,2.67349,0.77297,0.73611,0.79299,0.48604,2.86214,1.98277,3.58238,0.0014192,0.0014192,0.0014192
46,1471.84,2.71236,1.98787,2.69886,0.82254,0.58333,0.74595,0.42151,2.81075,2.25176,3.70441,0.001406,0.001406,0.001406
47,1503.05,2.71291,1.95892,2.70229,0.78851,0.82858,0.8596,0.49654,2.82766,1.731,3.74486,0.0013928,0.0013928,0.0013928
48,1533.92,2.71826,1.92779,2.69203,0.74939,0.80556,0.81019,0.4995,2.86754,1.69202,3.6783,0.0013796,0.0013796,0.0013796
49,1566.3,2.73809,2.00329,2.69878,0.76764,0.75,0.78144,0.45968,3.05807,1.94837,3.85589,0.0013664,0.0013664,0.0013664
50,1597.12,2.68886,1.97348,2.68777,0.6953,0.72222,0.7879,0.45558,3.01389,2.04489,3.84604,0.0013532,0.0013532,0.0013532
51,1628.38,2.64877,1.85137,2.7064,0.77444,0.625,0.73779,0.42894,3.07876,1.9615,3.79508,0.00134,0.00134,0.00134
52,1659.3,2.58209,1.90949,2.6715,0.79136,0.77778,0.83534,0.45661,2.96738,1.59893,3.9007,0.0013268,0.0013268,0.0013268
53,1690.39,2.60574,1.8639,2.6595,0.74972,0.83209,0.82547,0.50039,2.69854,1.79458,3.53115,0.0013136,0.0013136,0.0013136
54,1721.58,2.56734,1.82096,2.62952,0.84889,0.76389,0.83926,0.47158,2.993,1.69527,3.80236,0.0013004,0.0013004,0.0013004
55,1752.55,2.5483,1.80068,2.58171,0.73142,0.60523,0.7014,0.39588,3.0018,2.2395,3.75293,0.0012872,0.0012872,0.0012872
56,1783.87,2.55584,1.78068,2.63644,0.75392,0.72222,0.79764,0.41622,3.0063,2.05096,3.9574,0.001274,0.001274,0.001274
57,1814.67,2.50632,1.77673,2.58877,0.79314,0.69231,0.79194,0.46548,2.90658,2.16356,3.75886,0.0012608,0.0012608,0.0012608
58,1845.81,2.52623,1.86012,2.6186,0.86907,0.66667,0.78587,0.45535,2.98554,2.18367,3.73339,0.0012476,0.0012476,0.0012476
59,1876.44,2.53331,1.74945,2.58595,0.70639,0.70176,0.72937,0.42903,2.68997,2.2586,3.66285,0.0012344,0.0012344,0.0012344
60,1907.46,2.46811,1.71973,2.59683,0.868,0.73068,0.81466,0.46165,3.02628,1.91615,3.84771,0.0012212,0.0012212,0.0012212
61,1938.17,2.47446,1.74476,2.57155,0.77289,0.625,0.71688,0.40991,3.1552,2.47442,3.96166,0.001208,0.001208,0.001208
62,1969.46,2.4894,1.80112,2.59158,0.77738,0.72222,0.82111,0.49189,2.89757,1.63158,3.72053,0.0011948,0.0011948,0.0011948
63,2000.52,2.42314,1.69306,2.49783,0.78003,0.66667,0.78112,0.4453,2.88983,1.92277,3.908,0.0011816,0.0011816,0.0011816
64,2031.39,2.41192,1.67647,2.50919,0.80092,0.56944,0.72527,0.41552,3.03524,2.83832,3.92156,0.0011684,0.0011684,0.0011684
65,2062.7,2.39818,1.61351,2.49026,0.8186,0.77778,0.84917,0.46651,3.04181,1.78489,3.87332,0.0011552,0.0011552,0.0011552
66,2093.56,2.45946,1.69121,2.60611,0.81564,0.625,0.77681,0.45409,2.85628,1.93826,3.71253,0.001142,0.001142,0.001142
67,2124.59,2.45419,1.63603,2.5417,0.7658,0.69444,0.77921,0.45151,2.9855,2.07648,3.90515,0.0011288,0.0011288,0.0011288
68,2155.51,2.35365,1.58169,2.47952,0.6732,0.72222,0.74897,0.44339,3.00982,2.45247,3.95722,0.0011156,0.0011156,0.0011156
69,2186.51,2.39342,1.63113,2.4737,0.88398,0.73611,0.84567,0.50168,2.84309,1.88039,3.69788,0.0011024,0.0011024,0.0011024
70,2217.36,2.28249,1.55281,2.48462,0.68843,0.75,0.76539,0.4371,2.86389,2.28094,3.82953,0.0010892,0.0010892,0.0010892
71,2248.64,2.38946,1.63143,2.53489,0.83869,0.64994,0.8004,0.464,2.9093,1.96918,3.81171,0.001076,0.001076,0.001076
72,2279.46,2.31212,1.56272,2.51334,0.81145,0.71734,0.79815,0.4643,2.9839,2.04617,3.79643,0.0010628,0.0010628,0.0010628
73,2310.35,2.27062,1.58868,2.42066,0.78863,0.68056,0.78232,0.44512,2.94374,1.92246,3.96542,0.0010496,0.0010496,0.0010496
74,2341.46,2.27086,1.53203,2.44702,0.76379,0.62878,0.73141,0.43372,2.88982,2.18677,3.6866,0.0010364,0.0010364,0.0010364
75,2372.54,2.31022,1.54208,2.47766,0.74077,0.75,0.81757,0.46995,2.94569,1.97603,3.86554,0.0010232,0.0010232,0.0010232
76,2403.64,2.28616,1.53666,2.47512,0.85426,0.69444,0.78485,0.45771,2.77608,2.0135,3.73241,0.00101,0.00101,0.00101
77,2434.58,2.2302,1.50762,2.44083,0.89448,0.7064,0.81251,0.4656,2.95321,1.83824,3.96383,0.0009968,0.0009968,0.0009968
78,2465.8,2.23656,1.493,2.41541,0.83025,0.56944,0.69559,0.41795,2.94895,2.52143,3.7794,0.0009836,0.0009836,0.0009836
79,2497.21,2.22086,1.511,2.44996,0.78568,0.73611,0.80026,0.45748,3.08875,1.89649,3.94542,0.0009704,0.0009704,0.0009704
80,2528.47,2.21045,1.42733,2.35092,0.72362,0.79167,0.79971,0.46096,2.86677,1.82298,3.83435,0.0009572,0.0009572,0.0009572
81,2559.29,2.22439,1.46288,2.43629,0.85058,0.68056,0.80708,0.44709,2.99553,2.00811,3.85559,0.000944,0.000944,0.000944
82,2590.24,2.2031,1.47,2.40064,0.8166,0.80394,0.83615,0.47073,3.0148,1.8668,3.82943,0.0009308,0.0009308,0.0009308
83,2621.24,2.11377,1.381,2.33313,0.74555,0.73253,0.78952,0.43306,3.08381,2.26298,4.16719,0.0009176,0.0009176,0.0009176
84,2652.01,2.17702,1.47047,2.40845,0.73052,0.75,0.81169,0.44478,3.02453,2.15187,3.96258,0.0009044,0.0009044,0.0009044
85,2682.96,2.11995,1.40828,2.38967,0.89873,0.61111,0.78337,0.42789,2.98676,2.14116,4.09883,0.0008912,0.0008912,0.0008912
86,2713.64,2.14445,1.41979,2.38357,0.80562,0.68056,0.79634,0.47945,2.83127,1.96233,3.71663,0.000878,0.000878,0.000878
87,2744.53,2.13214,1.42404,2.37546,0.79628,0.76389,0.81795,0.50128,2.67934,2.01264,3.69372,0.0008648,0.0008648,0.0008648
88,2775.16,2.10231,1.41002,2.3473,0.81315,0.72536,0.79804,0.49301,2.90894,1.97994,3.76927,0.0008516,0.0008516,0.0008516
89,2806.33,2.09778,1.40544,2.31433,0.7839,0.625,0.74967,0.45184,2.79316,1.9108,3.75234,0.0008384,0.0008384,0.0008384
90,2837,2.02707,1.37796,2.32657,0.73443,0.70833,0.78068,0.43668,2.99244,2.29373,3.8973,0.0008252,0.0008252,0.0008252
91,2867.74,1.99565,1.29448,2.29981,0.88999,0.78655,0.86929,0.52155,2.89535,1.63567,3.73088,0.000812,0.000812,0.000812
92,2899.07,2.09477,1.40656,2.31269,0.81299,0.76389,0.82422,0.48883,2.91896,1.79373,3.83428,0.0007988,0.0007988,0.0007988
93,2929.77,1.99607,1.34889,2.30152,0.73154,0.75,0.76381,0.46558,2.91402,2.00956,3.8872,0.0007856,0.0007856,0.0007856
94,2960.9,2.06036,1.3519,2.29034,0.81463,0.67144,0.78421,0.46994,2.78307,1.95123,3.65827,0.0007724,0.0007724,0.0007724
95,2991.52,1.94819,1.28471,2.29209,0.82735,0.73216,0.86304,0.49756,2.93267,1.65141,3.85705,0.0007592,0.0007592,0.0007592
96,3022.41,2.01451,1.35517,2.29238,0.77987,0.76389,0.8388,0.49305,2.89905,1.71852,3.83755,0.000746,0.000746,0.000746
97,3054.08,1.9561,1.31526,2.27179,0.87685,0.66667,0.83233,0.47226,3.09827,2.04865,3.99687,0.0007328,0.0007328,0.0007328
98,3084.97,1.95903,1.25265,2.26057,0.70593,0.79167,0.81159,0.47758,2.93425,2.00733,3.91438,0.0007196,0.0007196,0.0007196
99,3115.59,2.01034,1.34414,2.28177,0.83811,0.79096,0.82723,0.45942,3.09065,1.87868,4.00507,0.0007064,0.0007064,0.0007064
100,3146.51,1.98505,1.31857,2.30066,0.88432,0.63707,0.8081,0.42904,3.24501,2.04426,4.04412,0.0006932,0.0006932,0.0006932
101,3177.18,1.90128,1.26767,2.25668,0.89416,0.73611,0.84003,0.47212,3.18112,1.99257,4.128,0.00068,0.00068,0.00068
102,3208.65,1.89375,1.22017,2.24498,0.83866,0.73611,0.86509,0.49769,2.94338,1.71537,3.9416,0.0006668,0.0006668,0.0006668
103,3239.32,1.91432,1.20643,2.23619,0.90047,0.75396,0.85039,0.49318,3.01834,1.89835,4.01631,0.0006536,0.0006536,0.0006536
104,3270.19,1.82867,1.19849,2.22842,0.91688,0.68056,0.84221,0.46433,3.12725,2.01773,4.09361,0.0006404,0.0006404,0.0006404
105,3301.25,1.88898,1.19437,2.23936,0.85256,0.80314,0.85329,0.47442,2.92349,2.01319,3.94443,0.0006272,0.0006272,0.0006272
106,3331.98,1.89709,1.26239,2.25049,0.85339,0.64684,0.78724,0.44776,3.13242,2.26787,4.10799,0.000614,0.000614,0.000614
107,3363.15,1.80361,1.17738,2.19714,0.72438,0.84722,0.8665,0.50382,2.88843,1.82128,4.00807,0.0006008,0.0006008,0.0006008
108,3393.82,1.86343,1.18876,2.20155,0.74075,0.79373,0.82145,0.48675,2.98401,1.89678,4.05088,0.0005876,0.0005876,0.0005876
109,3424.69,1.8458,1.18767,2.20675,0.75077,0.77778,0.82796,0.46775,3.05585,2.16068,4.04082,0.0005744,0.0005744,0.0005744
110,3455.39,1.77342,1.14321,2.172,0.82398,0.78024,0.87634,0.5125,2.92115,1.65583,3.8229,0.0005612,0.0005612,0.0005612
111,3486.57,1.78067,1.15467,2.17366,0.94614,0.73204,0.88356,0.5416,2.83914,1.59733,3.86972,0.000548,0.000548,0.000548
112,3517.45,1.80911,1.14586,2.18897,0.8028,0.73508,0.82576,0.49567,2.9649,1.9706,3.93273,0.0005348,0.0005348,0.0005348
113,3548.69,1.79635,1.16195,2.17745,0.8938,0.70142,0.81296,0.49801,3.0173,1.9992,3.86564,0.0005216,0.0005216,0.0005216
114,3579.8,1.78286,1.15706,2.16939,0.79916,0.77374,0.83667,0.51169,2.96621,1.99069,3.89507,0.0005084,0.0005084,0.0005084
115,3610.89,1.78532,1.09623,2.16924,0.79364,0.69444,0.80883,0.4907,2.93049,1.9528,3.87785,0.0004952,0.0004952,0.0004952
116,3641.89,1.72274,1.08775,2.14806,0.85198,0.71954,0.83918,0.47958,2.98493,1.90728,3.93223,0.000482,0.000482,0.000482
117,3672.54,1.74972,1.13952,2.16219,0.8604,0.73611,0.85164,0.50642,2.92406,1.93301,3.90973,0.0004688,0.0004688,0.0004688
118,3703.53,1.71441,1.08762,2.15506,0.83007,0.81418,0.84776,0.52266,2.86842,1.76245,3.80306,0.0004556,0.0004556,0.0004556
119,3733.98,1.68209,1.08998,2.14591,0.87885,0.70528,0.83406,0.50456,2.88556,1.87054,4.02992,0.0004424,0.0004424,0.0004424
120,3764.85,1.7507,1.12667,2.18963,0.84034,0.77778,0.84744,0.50329,2.8923,1.54092,3.97303,0.0004292,0.0004292,0.0004292
121,3795.48,1.68569,1.02288,2.12789,0.81105,0.83466,0.87448,0.53153,2.86051,1.67186,3.90492,0.000416,0.000416,0.000416
122,3826.63,1.66927,1.09517,2.12562,0.90622,0.80528,0.88869,0.51461,2.98177,1.71233,4.02501,0.0004028,0.0004028,0.0004028
123,3857.29,1.62348,1.07038,2.14048,0.86461,0.72222,0.85126,0.5092,2.98308,1.86927,4.05747,0.0003896,0.0003896,0.0003896
124,3888.11,1.7288,1.09505,2.15108,0.84522,0.68263,0.80811,0.4556,3.17835,2.2168,4.18038,0.0003764,0.0003764,0.0003764
125,3919.04,1.68979,1.0691,2.13222,0.81297,0.70833,0.7996,0.46692,3.10876,2.07817,4.02244,0.0003632,0.0003632,0.0003632
126,3949.96,1.65634,1.0622,2.12139,0.88058,0.71698,0.84239,0.50371,3.00543,1.81722,3.99413,0.00035,0.00035,0.00035
127,3980.85,1.65558,1.01731,2.11107,0.84767,0.75,0.8309,0.48447,2.93437,2.0115,3.9686,0.0003368,0.0003368,0.0003368
128,4011.7,1.66769,1.06185,2.15159,0.85726,0.72222,0.80604,0.46216,2.95915,2.20382,3.95573,0.0003236,0.0003236,0.0003236
129,4042.69,1.64024,1.02577,2.10309,0.89034,0.7894,0.86536,0.49415,2.97821,1.77734,3.97459,0.0003104,0.0003104,0.0003104
130,4073.51,1.63762,1.02431,2.1247,0.87755,0.79634,0.89882,0.54925,2.89556,1.6025,3.91931,0.0002972,0.0002972,0.0002972
131,4104.85,1.67532,1.09071,2.15622,0.85271,0.80407,0.8658,0.51481,2.96545,1.80123,3.92395,0.000284,0.000284,0.000284
132,4135.7,1.5938,1.05355,2.10137,0.84193,0.73983,0.82697,0.49478,2.96138,2.15312,3.91531,0.0002708,0.0002708,0.0002708
133,4166.92,1.63317,1.05666,2.12863,0.94338,0.69421,0.82991,0.49282,3.01438,1.89806,3.91838,0.0002576,0.0002576,0.0002576
134,4197.78,1.62393,1.03564,2.09573,0.94147,0.67028,0.84351,0.51171,2.92145,1.82956,3.89086,0.0002444,0.0002444,0.0002444
135,4228.56,1.59137,0.99925,2.07341,0.8979,0.73287,0.83692,0.50061,2.91973,1.94354,3.88098,0.0002312,0.0002312,0.0002312
136,4259.62,1.63865,1.02866,2.12705,0.97016,0.66667,0.82355,0.49171,2.95005,2.14346,3.88546,0.000218,0.000218,0.000218
137,4290.39,1.6078,1.01969,2.10586,0.92934,0.73611,0.86592,0.51032,2.92015,1.84283,3.90992,0.0002048,0.0002048,0.0002048
138,4321.25,1.57831,1.0019,2.10255,0.88836,0.70833,0.8349,0.48801,3.01961,2.04999,3.98825,0.0001916,0.0001916,0.0001916
139,4351.86,1.56277,0.99256,2.07855,0.8617,0.77778,0.86081,0.50511,2.97456,1.77903,3.96101,0.0001784,0.0001784,0.0001784
140,4382.75,1.56067,1.02257,2.1046,0.83146,0.68523,0.81735,0.48072,3.08894,1.9895,4.05053,0.0001652,0.0001652,0.0001652
141,4414.67,1.46576,0.8663,1.98316,0.76805,0.77778,0.83579,0.48979,3.0588,1.81683,4.17836,0.000152,0.000152,0.000152
142,4445.55,1.40971,0.84937,1.9961,0.85,0.78711,0.86121,0.52187,3.03514,1.67374,4.17421,0.0001388,0.0001388,0.0001388
143,4476.01,1.34084,0.7632,1.9244,0.91514,0.74891,0.86414,0.53645,2.91068,1.66166,4.02614,0.0001256,0.0001256,0.0001256
144,4508.01,1.34652,0.79948,1.93243,0.86012,0.7687,0.84793,0.51928,2.93112,1.84328,4.01221,0.0001124,0.0001124,0.0001124
145,4538.41,1.34378,0.74687,1.96205,0.8485,0.77785,0.85043,0.5331,2.96094,1.71328,4.06032,9.92e-05,9.92e-05,9.92e-05
146,4569.26,1.32231,0.7194,1.93373,0.94064,0.73611,0.87803,0.53857,2.96757,1.68743,4.04473,8.6e-05,8.6e-05,8.6e-05
147,4600.15,1.30798,0.72209,1.90719,0.96108,0.76389,0.877,0.53847,2.95264,1.71101,4.06091,7.28e-05,7.28e-05,7.28e-05
148,4630.74,1.32737,0.73468,1.92906,0.96437,0.75181,0.88181,0.53869,2.93094,1.77602,4.04802,5.96e-05,5.96e-05,5.96e-05
149,4661.6,1.29534,0.72303,1.91903,0.9479,0.75807,0.882,0.54404,2.91676,1.78705,4.04254,4.64e-05,4.64e-05,4.64e-05
150,4692.13,1.2544,0.68875,1.92125,0.8987,0.77778,0.89062,0.54488,2.93756,1.78707,4.07141,3.32e-05,3.32e-05,3.32e-05
