epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,891.463,2.20197,2.36384,2.23243,0.37915,0.33933,0.28312,0.10455,2.19617,2.9574,2.56499,0.0017096,0.0017096,0.0017096
24,933.995,2.15939,2.29153,2.22164,0.6091,0.47222,0.55997,0.26869,1.77076,1.96015,2.24252,0.0016964,0.0016964,0.0016964
25,981.687,2.19112,2.35863,2.26028,0.37775,0.33333,0.33271,0.11473,2.25026,2.75031,2.69026,0.0016832,0.0016832,0.0016832
26,1026.42,2.09117,2.19698,2.16383,0.58863,0.25,0.25548,0.08507,2.27159,2.81953,2.65587,0.00167,0.00167,0.00167
27,1065.64,2.06439,2.23197,2.14845,0.31641,0.45004,0.33125,0.14354,1.9222,3.161,2.37202,0.0016568,0.0016568,0.0016568
28,1110.07,2.06988,2.15108,2.16232,0.61312,0.44444,0.4775,0.22371,1.9282,2.05923,2.38006,0.0016436,0.0016436,0.0016436
29,1154.87,2.06243,2.12801,2.09563,0.70648,0.48611,0.521,0.23358,1.99557,2.11111,2.32636,0.0016304,0.0016304,0.0016304
30,1220.72,2.05899,2.1505,2.13011,0.70942,0.5,0.56236,0.28508,1.728,2.18079,2.20683,0.0016172,0.0016172,0.0016172
31,1272.17,1.97041,2.08069,2.07139,0.77348,0.44444,0.60792,0.30026,1.74131,1.82971,2.16972,0.001604,0.001604,0.001604
32,1322.02,1.96621,2.00558,2.0534,0.72062,0.54167,0.63863,0.30287,1.78022,1.9272,2.25028,0.0015908,0.0015908,0.0015908
33,1374.82,1.97172,2.01728,2.0243,0.64301,0.52778,0.61283,0.3059,1.78467,1.86057,2.24447,0.0015776,0.0015776,0.0015776
34,1430.16,2.01081,2.06488,2.08693,0.68823,0.41667,0.48001,0.2125,2.0073,2.24605,2.40842,0.0015644,0.0015644,0.0015644
35,1474.71,1.94215,2.05726,2.02798,0.62103,0.43056,0.48227,0.24408,1.86528,2.30576,2.29634,0.0015512,0.0015512,0.0015512
36,1520.19,1.98439,2.03165,2.03441,0.70935,0.2713,0.31422,0.14334,1.95713,2.58862,2.3754,0.001538,0.001538,0.001538
37,1563.51,2.00704,2.03909,2.02961,0.65537,0.58333,0.63179,0.33579,1.68177,1.80328,2.11104,0.0015248,0.0015248,0.0015248
38,1620.98,1.95671,1.96093,2.01329,0.65425,0.65708,0.68272,0.35519,1.69522,1.57627,2.12945,0.0015116,0.0015116,0.0015116
39,1675.75,1.91863,1.94547,2.00444,0.73001,0.6009,0.65278,0.32781,1.70826,1.8499,2.14993,0.0014984,0.0014984,0.0014984
40,1720.53,1.88263,1.91391,1.9532,0.71409,0.48566,0.56012,0.29452,1.7338,1.92313,2.19377,0.0014852,0.0014852,0.0014852
41,1765.79,1.91614,1.89514,1.96027,0.76947,0.58333,0.72355,0.35795,1.62456,1.5305,2.09635,0.001472,0.001472,0.001472
42,1823.36,1.87563,1.8789,1.97745,0.59561,0.38868,0.39406,0.19805,1.9539,2.52055,2.377,0.0014588,0.0014588,0.0014588
43,1868.3,1.90088,1.85637,1.9453,0.41215,0.31944,0.31039,0.15551,1.98708,2.45388,2.39407,0.0014456,0.0014456,0.0014456
44,1913.18,1.91093,1.8581,1.95152,0.45366,0.33333,0.29272,0.14575,1.90916,2.93007,2.35332,0.0014324,0.0014324,0.0014324
45,1958.31,1.82762,1.76921,1.86958,0.83068,0.75,0.8199,0.4579,1.53637,1.33502,2.04369,0.0014192,0.0014192,0.0014192
46,2015.93,1.91025,1.81102,1.94511,0.7343,0.57581,0.68605,0.35322,1.59755,1.73533,2.04319,0.001406,0.001406,0.001406
47,2060.55,1.84683,1.80014,1.89688,0.87519,0.51389,0.67046,0.32357,1.83082,1.87835,2.23106,0.0013928,0.0013928,0.0013928
48,2104.25,1.82848,1.74706,1.88195,0.79528,0.70147,0.79649,0.42501,1.59927,1.36679,2.06735,0.0013796,0.0013796,0.0013796
49,2145.14,1.83349,1.80403,1.88191,0.60261,0.45833,0.47421,0.23594,1.85784,2.17626,2.27185,0.0013664,0.0013664,0.0013664
50,2190.95,1.81552,1.70052,1.87102,0.72702,0.59722,0.69041,0.38565,1.55922,1.56971,2.0307,0.0013532,0.0013532,0.0013532
51,2237.06,1.83367,1.66869,1.90954,0.74123,0.56944,0.69174,0.32909,1.81663,1.63027,2.15128,0.00134,0.00134,0.00134
52,2278.61,1.79548,1.6793,1.87904,0.77547,0.67162,0.74648,0.4313,1.59105,1.45769,2.02225,0.0013268,0.0013268,0.0013268
53,2318,1.80588,1.72685,1.88482,0.77315,0.66667,0.73013,0.4067,1.52129,1.54077,2.04236,0.0013136,0.0013136,0.0013136
54,2361.93,1.77403,1.64348,1.84667,0.66094,0.69444,0.74544,0.40038,1.62138,1.46849,2.06694,0.0013004,0.0013004,0.0013004
55,2405.68,1.74928,1.61469,1.82394,0.58882,0.30556,0.32432,0.16923,1.94025,2.42093,2.32177,0.0012872,0.0012872,0.0012872
56,2451.92,1.77917,1.68574,1.87382,0.82943,0.60789,0.76838,0.43518,1.51943,1.3169,2.00697,0.001274,0.001274,0.001274
57,2496.82,1.75064,1.67204,1.80624,0.76693,0.69444,0.73162,0.3959,1.58068,1.41645,2.08477,0.0012608,0.0012608,0.0012608
58,2542.17,1.73254,1.64121,1.84223,0.81575,0.65278,0.74847,0.4234,1.53683,1.26678,2.02203,0.0012476,0.0012476,0.0012476
59,2587.19,1.71144,1.58236,1.7949,0.76162,0.80556,0.83263,0.48365,1.54867,1.28532,1.99232,0.0012344,0.0012344,0.0012344
60,2642.34,1.67562,1.55455,1.792,0.82508,0.43056,0.57119,0.29692,1.6933,1.84052,2.129,0.0012212,0.0012212,0.0012212
61,2687.47,1.67459,1.53036,1.73913,0.81541,0.67495,0.77324,0.4418,1.53625,1.2751,2.01915,0.001208,0.001208,0.001208
62,2730.45,1.7464,1.61513,1.80176,0.67665,0.63889,0.65923,0.3649,1.54173,1.51399,1.99987,0.0011948,0.0011948,0.0011948
63,2777.46,1.71684,1.54384,1.77411,0.76916,0.59722,0.68252,0.38985,1.52569,1.47396,1.94145,0.0011816,0.0011816,0.0011816
64,2822.61,1.71693,1.56635,1.79016,0.80597,0.58333,0.66814,0.37137,1.70713,1.76949,2.1214,0.0011684,0.0011684,0.0011684
65,2868.43,1.6923,1.54387,1.77458,0.7436,0.58333,0.68958,0.35546,1.68131,1.49065,2.12947,0.0011552,0.0011552,0.0011552
66,2915.04,1.68151,1.52597,1.78625,0.81752,0.62227,0.76906,0.43699,1.55654,1.33271,1.98859,0.001142,0.001142,0.001142
67,2959.78,1.66535,1.43104,1.73936,0.81843,0.66667,0.7347,0.40462,1.62791,1.39013,2.10094,0.0011288,0.0011288,0.0011288
68,3005.04,1.63302,1.45424,1.72999,0.70554,0.61111,0.73036,0.4196,1.55889,1.39228,1.98567,0.0011156,0.0011156,0.0011156
69,3055.31,1.69588,1.53395,1.76024,0.70586,0.53333,0.65844,0.33756,1.76995,1.6145,2.1669,0.0011024,0.0011024,0.0011024
70,3101.18,1.65678,1.47218,1.76873,0.85946,0.59461,0.73949,0.38091,1.67515,1.52657,2.14427,0.0010892,0.0010892,0.0010892
71,3146.21,1.66807,1.47052,1.74625,0.90412,0.52393,0.68915,0.39657,1.65374,1.42178,2.11696,0.001076,0.001076,0.001076
72,3191.3,1.64398,1.49308,1.76586,0.7875,0.65278,0.68261,0.36701,1.56833,1.55816,2.02954,0.0010628,0.0010628,0.0010628
73,3241.68,1.62303,1.40966,1.70086,0.78153,0.69558,0.75811,0.42124,1.57284,1.23039,2.04602,0.0010496,0.0010496,0.0010496
74,3287.78,1.63727,1.42115,1.71091,0.76647,0.69444,0.74324,0.41393,1.62062,1.34482,2.00745,0.0010364,0.0010364,0.0010364
75,3332.56,1.65042,1.46711,1.75249,0.80644,0.65278,0.78397,0.45367,1.43587,1.2267,1.9099,0.0010232,0.0010232,0.0010232
76,3377.85,1.63372,1.41468,1.73375,0.76008,0.70406,0.7614,0.44847,1.50983,1.31562,1.93532,0.00101,0.00101,0.00101
77,3421.52,1.58915,1.40778,1.70121,0.64805,0.61379,0.67129,0.37035,1.67145,1.44824,2.13739,0.0009968,0.0009968,0.0009968
78,3468.14,1.61417,1.34381,1.71013,0.87189,0.66667,0.77729,0.4588,1.46201,1.20329,1.94046,0.0009836,0.0009836,0.0009836
79,3511.68,1.60367,1.38958,1.71431,0.60717,0.6655,0.62403,0.34019,1.68112,1.58174,2.06531,0.0009704,0.0009704,0.0009704
80,3555.94,1.59395,1.32105,1.63733,0.77435,0.68056,0.77731,0.46539,1.47137,1.13434,1.92657,0.0009572,0.0009572,0.0009572
81,3600.5,1.56727,1.36307,1.67866,0.73561,0.58333,0.68133,0.37954,1.72641,1.44019,2.08275,0.000944,0.000944,0.000944
82,3646.03,1.56427,1.36099,1.67411,0.80738,0.61111,0.72653,0.41135,1.54397,1.32628,1.95278,0.0009308,0.0009308,0.0009308
83,3691.16,1.55981,1.35348,1.66865,0.87128,0.63889,0.77585,0.44826,1.51896,1.22245,1.98003,0.0009176,0.0009176,0.0009176
84,3730.81,1.56829,1.34782,1.67517,0.82079,0.61111,0.72271,0.42118,1.5223,1.40809,1.94625,0.0009044,0.0009044,0.0009044
85,3777.2,1.60005,1.33403,1.69785,0.89756,0.60853,0.72983,0.43056,1.48009,1.35541,1.94527,0.0008912,0.0008912,0.0008912
86,3822.22,1.57815,1.33314,1.69378,0.75865,0.69444,0.78412,0.45709,1.54032,1.19357,1.94609,0.000878,0.000878,0.000878
87,3867.32,1.54207,1.28526,1.65111,0.79687,0.58333,0.6697,0.37558,1.53023,1.39175,2.01773,0.0008648,0.0008648,0.0008648
88,3912.51,1.53726,1.30074,1.64291,0.58883,0.55556,0.58597,0.35087,1.61546,1.56428,2.0376,0.0008516,0.0008516,0.0008516
89,3957.57,1.53516,1.28088,1.6335,0.86398,0.68056,0.84271,0.49715,1.4512,1.04257,1.90428,0.0008384,0.0008384,0.0008384
90,4014.83,1.50445,1.29831,1.63424,0.75317,0.63573,0.70473,0.40147,1.62145,1.52163,2.07879,0.0008252,0.0008252,0.0008252
91,4054,1.49601,1.25728,1.62632,0.75082,0.75332,0.77606,0.42807,1.51484,1.14833,1.97639,0.000812,0.000812,0.000812
92,4098.9,1.53068,1.28457,1.62776,0.77625,0.68056,0.77569,0.45774,1.51127,1.15407,1.92271,0.0007988,0.0007988,0.0007988
93,4143.08,1.47908,1.26089,1.61391,0.70777,0.72222,0.76672,0.43716,1.49249,1.10197,1.99563,0.0007856,0.0007856,0.0007856
94,4189.09,1.50359,1.20793,1.59844,0.83412,0.62862,0.75359,0.44812,1.54472,1.23279,1.97405,0.0007724,0.0007724,0.0007724
95,4230.92,1.47846,1.21933,1.60751,0.87475,0.67903,0.79804,0.45395,1.53415,1.12463,1.99759,0.0007592,0.0007592,0.0007592
96,4274.98,1.48828,1.25921,1.59963,0.82912,0.74131,0.82724,0.45952,1.56719,1.0719,2.04742,0.000746,0.000746,0.000746
97,4319.83,1.45141,1.21312,1.58812,0.83905,0.58333,0.69997,0.40789,1.52278,1.5549,1.98143,0.0007328,0.0007328,0.0007328
98,4364.95,1.43762,1.19204,1.58549,0.86737,0.61111,0.73368,0.4137,1.54478,1.34377,2.01083,0.0007196,0.0007196,0.0007196
99,4410.33,1.46715,1.21301,1.58468,0.75834,0.69737,0.78305,0.4428,1.53816,1.08243,2.01217,0.0007064,0.0007064,0.0007064
100,4455.24,1.46014,1.21899,1.59883,0.78426,0.70688,0.74884,0.38589,1.63888,1.3091,2.124,0.0006932,0.0006932,0.0006932
101,4500.37,1.44896,1.19904,1.61374,0.7724,0.79167,0.84317,0.4826,1.46967,1.00345,1.91198,0.00068,0.00068,0.00068
102,4545.44,1.43766,1.1496,1.58116,0.77628,0.81926,0.8252,0.46856,1.56895,1.00418,2.00616,0.0006668,0.0006668,0.0006668
103,4592.5,1.46601,1.14301,1.59084,0.73213,0.59722,0.6976,0.40093,1.60877,1.34903,2.04863,0.0006536,0.0006536,0.0006536
104,4656.73,1.40029,1.13614,1.56398,0.93351,0.63889,0.81531,0.4652,1.50268,1.04801,1.93457,0.0006404,0.0006404,0.0006404
105,4700.8,1.41276,1.122,1.55563,0.75328,0.76332,0.80319,0.46667,1.50891,1.07948,1.92006,0.0006272,0.0006272,0.0006272
106,4746.66,1.437,1.1656,1.57368,0.76256,0.66911,0.77712,0.42321,1.55546,1.16105,1.98989,0.000614,0.000614,0.000614
107,4789.24,1.38657,1.10144,1.55374,0.79964,0.70833,0.82213,0.4687,1.5143,1.01961,1.93376,0.0006008,0.0006008,0.0006008
108,4830.44,1.38399,1.10075,1.52535,0.79587,0.66667,0.80634,0.45194,1.55765,1.03773,1.95364,0.0005876,0.0005876,0.0005876
109,4868.86,1.39535,1.09826,1.54538,0.82566,0.63889,0.76288,0.42413,1.59836,1.26528,2.03466,0.0005744,0.0005744,0.0005744
110,4909.41,1.36733,1.09516,1.5402,0.86168,0.72222,0.82657,0.4578,1.56168,1.06403,1.98604,0.0005612,0.0005612,0.0005612
111,4947.82,1.36707,1.09185,1.50671,0.77727,0.69444,0.78361,0.44903,1.53914,1.16413,1.89848,0.000548,0.000548,0.000548
112,4992.32,1.38402,1.08985,1.52695,0.79537,0.75,0.82221,0.44496,1.48792,1.06739,1.90755,0.0005348,0.0005348,0.0005348
113,5034.94,1.36164,1.07529,1.52134,0.88029,0.715,0.85812,0.47376,1.48096,0.98476,1.92996,0.0005216,0.0005216,0.0005216
114,5072.56,1.35456,1.07246,1.50971,0.7968,0.70801,0.7827,0.43672,1.5689,1.09772,1.99696,0.0005084,0.0005084,0.0005084
115,5117.1,1.34606,1.06049,1.51513,0.79021,0.59722,0.71499,0.38635,1.62163,1.33478,1.99152,0.0004952,0.0004952,0.0004952
116,5159.89,1.34032,1.02804,1.49612,0.83956,0.59722,0.75981,0.40966,1.61498,1.21003,1.99745,0.000482,0.000482,0.000482
117,5199.9,1.33825,1.04223,1.51628,0.70477,0.70833,0.75978,0.44868,1.51982,1.07659,1.98641,0.0004688,0.0004688,0.0004688
118,5243.06,1.3258,1.01193,1.49012,0.86427,0.70753,0.81508,0.45499,1.51292,1.00512,1.96363,0.0004556,0.0004556,0.0004556
119,5286.62,1.36043,1.04889,1.52484,0.83854,0.72131,0.80203,0.4654,1.47715,1.07219,1.91941,0.0004424,0.0004424,0.0004424
120,5329.9,1.33079,1.02409,1.50927,0.79077,0.76389,0.82309,0.48507,1.48218,0.99313,1.94754,0.0004292,0.0004292,0.0004292
121,5370.55,1.30993,0.9809,1.47884,0.67023,0.81944,0.81249,0.48462,1.49079,1.01402,1.9374,0.000416,0.000416,0.000416
122,5413.84,1.27448,0.98171,1.46893,0.85121,0.65278,0.80227,0.48685,1.4317,1.125,1.87815,0.0004028,0.0004028,0.0004028
123,5451.3,1.27897,1.01151,1.47991,0.83805,0.71878,0.8261,0.49238,1.50463,0.99656,1.93118,0.0003896,0.0003896,0.0003896
124,5491.26,1.32369,1.0258,1.50713,0.8433,0.67278,0.80026,0.4661,1.49372,1.04335,1.94127,0.0003764,0.0003764,0.0003764
125,5534.74,1.29458,0.97566,1.46427,0.78946,0.72915,0.81922,0.47705,1.51074,0.98067,1.93749,0.0003632,0.0003632,0.0003632
126,5573.47,1.27363,0.98062,1.45839,0.82308,0.73611,0.83422,0.4681,1.50091,0.97882,1.98063,0.00035,0.00035,0.00035
127,5611.08,1.27012,0.95081,1.45555,0.86227,0.69563,0.81569,0.45799,1.56036,1.02596,1.99014,0.0003368,0.0003368,0.0003368
128,5655.71,1.27941,0.98425,1.46869,0.86857,0.68056,0.82224,0.46766,1.52958,1.04618,1.97453,0.0003236,0.0003236,0.0003236
129,5694.86,1.24971,0.95198,1.45113,0.81337,0.75,0.82485,0.49392,1.48903,0.99398,1.89895,0.0003104,0.0003104,0.0003104
130,5732.52,1.24309,0.91652,1.43156,0.85974,0.70833,0.82548,0.48865,1.51708,0.93232,1.92562,0.0002972,0.0002972,0.0002972
131,5770.75,1.27506,0.95865,1.46184,0.78126,0.7937,0.85785,0.51068,1.40068,0.92159,1.84106,0.000284,0.000284,0.000284
132,5816.6,1.24468,0.93473,1.44215,0.90187,0.63825,0.77412,0.4545,1.47031,1.08432,1.95129,0.0002708,0.0002708,0.0002708
133,5854.6,1.25459,0.94704,1.45007,0.83768,0.71684,0.84371,0.49476,1.43971,0.98764,1.88164,0.0002576,0.0002576,0.0002576
134,5897.34,1.23332,0.92039,1.41885,0.84581,0.76193,0.82544,0.48708,1.48295,1.02884,1.88182,0.0002444,0.0002444,0.0002444
135,5936.31,1.23687,0.90203,1.41334,0.84521,0.76389,0.83611,0.47328,1.5489,0.96432,1.96643,0.0002312,0.0002312,0.0002312
136,5974.95,1.27072,0.9439,1.46849,0.87145,0.72222,0.83808,0.49074,1.47366,0.97017,1.90653,0.000218,0.000218,0.000218
137,6018.23,1.2123,0.92829,1.42467,0.87456,0.70833,0.81801,0.48803,1.47961,1.02793,1.91024,0.0002048,0.0002048,0.0002048
138,6056.41,1.20543,0.8974,1.42921,0.8541,0.73179,0.82818,0.48312,1.45622,0.99191,1.89973,0.0001916,0.0001916,0.0001916
139,6101.94,1.1965,0.89917,1.42119,0.82046,0.69821,0.79606,0.47653,1.47187,1.08513,1.91243,0.0001784,0.0001784,0.0001784
140,6144.91,1.1921,0.89813,1.42599,0.77514,0.76609,0.8281,0.49331,1.46111,0.96165,1.89122,0.0001652,0.0001652,0.0001652
141,6181.42,1.12769,0.85844,1.36831,0.81004,0.79167,0.85759,0.49225,1.45169,0.90566,1.91652,0.000152,0.000152,0.000152
142,6568.89,1.11871,0.81896,1.37324,0.89651,0.70833,0.84961,0.49654,1.46933,0.88613,1.94962,0.0001388,0.0001388,0.0001388
