epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,1839.85,1.04105,0.71054,1.20939,0.82192,0.79167,0.87304,0.56664,1.37894,0.8475,1.66139,0.001142,0.001142,0.001142
67,1867.68,1.04446,0.6863,1.17722,0.80742,0.75706,0.84244,0.5129,1.38258,0.96039,1.67624,0.0011288,0.0011288,0.0011288
68,1895.86,0.99992,0.66668,1.14886,0.84045,0.65852,0.77699,0.4693,1.54831,1.02651,1.81016,0.0011156,0.0011156,0.0011156
69,1923.61,1.00064,0.68431,1.1426,0.90625,0.81944,0.9118,0.52868,1.47629,0.83219,1.73545,0.0011024,0.0011024,0.0011024
70,1951.16,0.98312,0.65811,1.15895,0.72865,0.79167,0.81603,0.48753,1.40968,1.0278,1.73379,0.0010892,0.0010892,0.0010892
71,1978.73,1.00826,0.70841,1.16769,0.84277,0.69444,0.84122,0.48659,1.43564,0.97581,1.70402,0.001076,0.001076,0.001076
72,2006.33,0.9833,0.67319,1.15937,0.88381,0.80556,0.89796,0.50859,1.46016,0.93867,1.68506,0.0010628,0.0010628,0.0010628
73,2033.86,0.94802,0.64218,1.11719,0.84833,0.76389,0.85811,0.51398,1.37402,0.96014,1.6625,0.0010496,0.0010496,0.0010496
74,2062.06,0.95499,0.64486,1.12432,0.90227,0.75,0.84556,0.53607,1.4405,0.97727,1.7099,0.0010364,0.0010364,0.0010364
75,2089.78,0.97872,0.67067,1.14396,0.75914,0.788,0.85323,0.51844,1.43627,0.82773,1.72036,0.0010232,0.0010232,0.0010232
76,2117.42,0.96586,0.65103,1.14628,0.77292,0.80556,0.86967,0.52745,1.43124,0.84186,1.69682,0.00101,0.00101,0.00101
77,2144.96,0.93091,0.63668,1.12158,0.84731,0.77077,0.8564,0.53939,1.37678,0.80677,1.69639,0.0009968,0.0009968,0.0009968
78,2172.53,0.93663,0.61943,1.11944,0.75792,0.81944,0.85517,0.5272,1.37516,0.95035,1.59215,0.0009836,0.0009836,0.0009836
79,2200.08,0.92966,0.64727,1.12428,0.77402,0.85633,0.85833,0.5099,1.41205,0.91074,1.70523,0.0009704,0.0009704,0.0009704
80,2228.19,0.91521,0.60654,1.08875,0.89841,0.59722,0.74652,0.44128,1.53631,1.19665,1.7724,0.0009572,0.0009572,0.0009572
81,2256.06,0.93213,0.62161,1.11972,0.95747,0.61111,0.76935,0.4639,1.52289,1.30968,1.80709,0.000944,0.000944,0.000944
82,2283.63,0.93111,0.6207,1.12096,0.86456,0.625,0.76318,0.45704,1.49859,1.21577,1.70013,0.0009308,0.0009308,0.0009308
83,2311.14,0.89592,0.60948,1.09309,0.71748,0.75,0.82148,0.49153,1.4139,1.13015,1.66804,0.0009176,0.0009176,0.0009176
84,2338.73,0.90535,0.61323,1.10693,0.80803,0.77778,0.86337,0.51338,1.434,0.87326,1.7363,0.0009044,0.0009044,0.0009044
85,2366.25,0.89091,0.61288,1.09989,0.87443,0.6771,0.79285,0.47593,1.45056,1.13179,1.74347,0.0008912,0.0008912,0.0008912
86,2394.23,0.89752,0.60773,1.10311,0.91826,0.72222,0.8917,0.54149,1.44973,0.79423,1.73067,0.000878,0.000878,0.000878
87,2422.14,0.88414,0.59964,1.09264,0.86894,0.76389,0.87867,0.54187,1.32562,0.8059,1.64184,0.0008648,0.0008648,0.0008648
88,2449.72,0.87753,0.59116,1.09004,0.86643,0.68056,0.80885,0.4726,1.47313,1.11521,1.80209,0.0008516,0.0008516,0.0008516
89,2477.25,0.87499,0.58384,1.07703,0.90749,0.68123,0.8218,0.49548,1.43869,1.03745,1.66486,0.0008384,0.0008384,0.0008384
90,2504.84,0.86535,0.57976,1.08513,0.91271,0.625,0.80622,0.47917,1.46171,1.03884,1.71968,0.0008252,0.0008252,0.0008252
91,2532.39,0.85132,0.56242,1.07465,0.73852,0.78461,0.84471,0.51679,1.48398,0.97805,1.7837,0.000812,0.000812,0.000812
92,2559.98,0.87715,0.58998,1.07856,0.71876,0.84722,0.84754,0.49375,1.50931,0.91119,1.74263,0.0007988,0.0007988,0.0007988
93,2588.26,0.85153,0.57637,1.07653,0.87959,0.70833,0.83913,0.51688,1.44222,0.88857,1.72577,0.0007856,0.0007856,0.0007856
94,2615.83,0.8437,0.56317,1.0593,0.89989,0.84722,0.90686,0.56845,1.31791,0.71031,1.66478,0.0007724,0.0007724,0.0007724
95,2643.63,0.81472,0.54983,1.06697,0.85074,0.79165,0.88989,0.53721,1.3861,0.84204,1.73716,0.0007592,0.0007592,0.0007592
96,2671.16,0.83951,0.55224,1.06678,0.85887,0.80556,0.84682,0.53425,1.36333,0.84451,1.63945,0.000746,0.000746,0.000746
97,2699.93,0.81126,0.54851,1.05134,0.90257,0.70833,0.82851,0.47733,1.49172,1.05649,1.80118,0.0007328,0.0007328,0.0007328
98,2727.67,0.80543,0.52784,1.0423,0.73113,0.84722,0.83736,0.50169,1.43646,1.02328,1.77211,0.0007196,0.0007196,0.0007196
99,2755.77,0.81725,0.54705,1.05416,0.8325,0.77778,0.84262,0.50717,1.45975,0.97038,1.72665,0.0007064,0.0007064,0.0007064
100,2783.19,0.81561,0.55041,1.06132,0.7577,0.80556,0.85902,0.50561,1.4189,0.82731,1.68755,0.0006932,0.0006932,0.0006932
101,2810.54,0.79662,0.5547,1.04817,0.84379,0.77778,0.84215,0.5157,1.43498,0.85148,1.71051,0.00068,0.00068,0.00068
102,2838,0.78995,0.52825,1.03866,0.89883,0.74041,0.85156,0.50152,1.47426,1.06142,1.82085,0.0006668,0.0006668,0.0006668
103,2865.41,0.784,0.5246,1.03685,0.77962,0.81944,0.87739,0.54096,1.37135,0.84489,1.74677,0.0006536,0.0006536,0.0006536
104,2893.01,0.75822,0.51007,1.03507,0.76841,0.81944,0.87902,0.51612,1.44179,0.9325,1.83695,0.0006404,0.0006404,0.0006404
105,2921.16,0.78297,0.50722,1.05312,0.79175,0.79206,0.83639,0.48946,1.42505,0.91587,1.7747,0.0006272,0.0006272,0.0006272
106,2948.74,0.77944,0.53119,1.04305,0.77088,0.72222,0.83629,0.51303,1.41638,0.92425,1.78204,0.000614,0.000614,0.000614
107,2976.2,0.76371,0.50849,1.03657,0.86427,0.77778,0.87982,0.53288,1.42049,0.9403,1.7206,0.0006008,0.0006008,0.0006008
108,3003.61,0.78206,0.51091,1.03211,0.82942,0.66667,0.80366,0.48906,1.51296,1.18864,1.84147,0.0005876,0.0005876,0.0005876
109,3031.11,0.75765,0.50298,1.03195,0.71307,0.72222,0.79452,0.47878,1.42927,1.09779,1.76439,0.0005744,0.0005744,0.0005744
110,3058.56,0.73823,0.49516,1.01717,0.84295,0.74553,0.86363,0.53282,1.38962,0.83367,1.73069,0.0005612,0.0005612,0.0005612
111,3086.52,0.74605,0.50071,1.01607,0.84063,0.75,0.86967,0.54644,1.37363,0.75936,1.73666,0.000548,0.000548,0.000548
112,3114.16,0.74033,0.48985,1.01492,0.89428,0.73611,0.8725,0.53332,1.43942,0.77364,1.78355,0.0005348,0.0005348,0.0005348
113,3141.63,0.74807,0.49634,1.01501,0.77695,0.76389,0.83582,0.49458,1.48494,1.04787,1.83154,0.0005216,0.0005216,0.0005216
114,3169.11,0.73293,0.48405,1.01094,0.83048,0.73611,0.87374,0.50534,1.49638,0.87821,1.87091,0.0005084,0.0005084,0.0005084
115,3196.67,0.72756,0.48264,1.01003,0.84771,0.77315,0.86573,0.51681,1.45213,0.8151,1.8557,0.0004952,0.0004952,0.0004952
116,3224.24,0.71995,0.46955,1.0086,0.80672,0.76389,0.85401,0.51136,1.45619,0.93606,1.83134,0.000482,0.000482,0.000482
117,3251.77,0.71884,0.48177,1.01204,0.95713,0.75,0.88539,0.5213,1.47476,0.96132,1.93187,0.0004688,0.0004688,0.0004688
118,3279.91,0.71694,0.47081,1.00789,0.84729,0.76389,0.84642,0.52769,1.36649,0.99608,1.72933,0.0004556,0.0004556,0.0004556
119,3307.29,0.6962,0.47568,1.00579,0.88133,0.66667,0.80245,0.48616,1.50517,1.08464,1.9049,0.0004424,0.0004424,0.0004424
120,3334.67,0.72786,0.47967,1.02143,0.85661,0.74676,0.85817,0.5193,1.4273,0.88542,1.82204,0.0004292,0.0004292,0.0004292
121,3361.97,0.68946,0.4544,0.99371,0.89855,0.73808,0.88032,0.53582,1.43207,0.85401,1.76946,0.000416,0.000416,0.000416
122,3389.44,0.6916,0.46764,0.99726,0.86567,0.71612,0.81434,0.51733,1.39614,0.97383,1.75904,0.0004028,0.0004028,0.0004028
123,3416.98,0.67778,0.45843,0.99802,0.93279,0.77114,0.90293,0.57274,1.34115,0.77838,1.72448,0.0003896,0.0003896,0.0003896
124,3450.66,0.71238,0.46979,1.00638,0.88912,0.68056,0.86323,0.52816,1.43727,0.90719,1.81077,0.0003764,0.0003764,0.0003764
125,3478.27,0.69061,0.4526,1.00229,0.91811,0.69444,0.86582,0.53254,1.44788,0.79917,1.80875,0.0003632,0.0003632,0.0003632
126,3505.68,0.68461,0.45369,1.00128,0.86576,0.69444,0.85136,0.52535,1.41216,0.99794,1.78361,0.00035,0.00035,0.00035
127,3533.8,0.68517,0.44988,0.99078,0.89588,0.70833,0.86084,0.54417,1.43196,0.88,1.84207,0.0003368,0.0003368,0.0003368
128,3561.35,0.67745,0.45147,0.99165,0.80978,0.76868,0.86968,0.53312,1.42462,0.93874,1.79803,0.0003236,0.0003236,0.0003236
129,3588.87,0.67024,0.44276,0.98643,0.83607,0.86111,0.90396,0.5518,1.38615,0.775,1.80748,0.0003104,0.0003104,0.0003104
130,3616.43,0.66627,0.44477,0.99115,0.85391,0.76389,0.88391,0.54808,1.3905,0.80217,1.73422,0.0002972,0.0002972,0.0002972
131,3643.85,0.68244,0.4585,1.00286,0.92861,0.68056,0.83193,0.50238,1.48283,0.96267,1.80446,0.000284,0.000284,0.000284
132,3671.24,0.64882,0.43588,0.98585,0.82259,0.76389,0.8466,0.53208,1.40586,0.93688,1.75559,0.0002708,0.0002708,0.0002708
133,3699.28,0.66237,0.44382,0.99113,0.83853,0.72128,0.83069,0.5016,1.48606,1.0635,1.83622,0.0002576,0.0002576,0.0002576
134,3726.94,0.65908,0.43467,0.99012,0.90102,0.68056,0.84593,0.51925,1.44342,0.98749,1.77191,0.0002444,0.0002444,0.0002444
135,3754.43,0.65496,0.43294,0.97646,0.81511,0.75,0.86409,0.51758,1.43113,0.90146,1.80443,0.0002312,0.0002312,0.0002312
136,3782.06,0.65804,0.43087,0.98756,0.97438,0.68056,0.83853,0.50795,1.48625,1.00501,1.86911,0.000218,0.000218,0.000218
137,3809.53,0.64737,0.43214,0.98636,0.81749,0.68056,0.82265,0.49529,1.48214,1.11303,1.86003,0.0002048,0.0002048,0.0002048
138,3836.93,0.64859,0.42642,0.98866,0.93427,0.65278,0.80679,0.48736,1.53838,1.14908,1.88397,0.0001916,0.0001916,0.0001916
139,3864.18,0.64003,0.42509,0.98398,0.91637,0.72222,0.84628,0.52788,1.43156,1.01199,1.76554,0.0001784,0.0001784,0.0001784
140,3892.14,0.62781,0.42467,0.97887,0.83435,0.76954,0.82398,0.51376,1.42359,1.08176,1.75847,0.0001652,0.0001652,0.0001652
141,3920.5,0.58652,0.3671,0.91942,0.84099,0.76389,0.83589,0.5121,1.42356,0.94642,1.78069,0.000152,0.000152,0.000152
142,3947.74,0.55686,0.35956,0.91585,0.89825,0.73571,0.84778,0.50777,1.46991,0.96483,1.80215,0.0001388,0.0001388,0.0001388
143,3974.96,0.53504,0.33291,0.88366,0.9074,0.69444,0.83373,0.51135,1.4555,0.93626,1.82351,0.0001256,0.0001256,0.0001256
144,4002.1,0.53352,0.34368,0.89832,0.82898,0.73611,0.8249,0.50865,1.45804,1.01838,1.81256,0.0001124,0.0001124,0.0001124
145,4030.85,0.53026,0.33047,0.90985,0.96114,0.65278,0.83684,0.51408,1.45596,1.05917,1.80524,9.92e-05,9.92e-05,9.92e-05
146,4058.34,0.52114,0.3287,0.90172,0.97948,0.66305,0.84641,0.50656,1.45662,1.0115,1.82854,8.6e-05,8.6e-05,8.6e-05
147,4085.49,0.51661,0.3235,0.89059,0.88299,0.73373,0.85907,0.51911,1.46463,0.96006,1.85595,7.28e-05,7.28e-05,7.28e-05
148,4112.71,0.51047,0.32642,0.89555,0.87047,0.74672,0.84936,0.51133,1.48158,0.9966,1.89115,5.96e-05,5.96e-05,5.96e-05
149,4139.99,0.50565,0.31987,0.89061,0.87997,0.75,0.85711,0.51793,1.44287,0.94345,1.85634,4.64e-05,4.64e-05,4.64e-05
150,4167.18,0.49396,0.31024,0.89108,0.88213,0.75,0.86169,0.52361,1.43318,0.94951,1.83847,3.32e-05,3.32e-05,3.32e-05
