epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,706.817,1.6956,1.58387,1.58443,0.68877,0.65278,0.6646,0.35503,1.65204,1.69708,1.73144,0.0018812,0.0018812,0.0018812
17,749.281,1.69668,1.5632,1.58198,0.67986,0.65278,0.67734,0.34942,1.71148,1.54292,1.81593,0.00187328,0.00187328,0.00187328
18,790.912,1.71681,1.62012,1.62896,0.49537,0.61356,0.58096,0.28191,1.68867,1.78646,1.82938,0.00186536,0.00186536,0.00186536
19,832.708,1.70742,1.59415,1.60701,0.63158,0.54768,0.5892,0.31169,1.70015,1.87716,1.83808,0.00185744,0.00185744,0.00185744
20,874.761,1.68759,1.50833,1.56187,0.81042,0.53442,0.66844,0.34047,1.73414,1.55883,1.80758,0.00184952,0.00184952,0.00184952
21,916.369,1.65118,1.48644,1.53575,0.6555,0.69444,0.712,0.36412,1.58629,1.43944,1.75528,0.0018416,0.0018416,0.0018416
22,963.595,1.64315,1.44208,1.56112,0.83472,0.65278,0.75001,0.42205,1.61658,1.34617,1.73033,0.00183368,0.00183368,0.00183368
23,1005.42,1.63244,1.42654,1.55449,0.74833,0.65278,0.73638,0.39568,1.52118,1.36073,1.73748,0.00182576,0.00182576,0.00182576
24,1047.54,1.63901,1.43879,1.54277,0.73697,0.54485,0.64874,0.36711,1.57034,1.44336,1.73701,0.00181784,0.00181784,0.00181784
25,1090.11,1.67958,1.47574,1.55894,0.72561,0.55098,0.67458,0.3722,1.57799,1.46141,1.73981,0.00180992,0.00180992,0.00180992
26,1131.7,1.56451,1.38435,1.49473,0.87221,0.66667,0.82265,0.42459,1.57884,1.18991,1.72319,0.001802,0.001802,0.001802
27,1178.59,1.61096,1.40177,1.53888,0.82981,0.58333,0.7335,0.41845,1.48768,1.51605,1.67887,0.00179408,0.00179408,0.00179408
28,1220.13,1.63544,1.41793,1.58839,0.8181,0.62464,0.72086,0.35707,1.71039,1.45906,1.86004,0.00178616,0.00178616,0.00178616
29,1262.07,1.62683,1.42978,1.53261,0.76936,0.83333,0.83858,0.44836,1.54645,1.23204,1.6726,0.00177824,0.00177824,0.00177824
30,1309.79,1.56762,1.32496,1.49023,0.79184,0.76389,0.78622,0.44524,1.51766,1.24877,1.64864,0.00177032,0.00177032,0.00177032
31,1351.7,1.5138,1.30583,1.48676,0.73378,0.80394,0.86146,0.46968,1.47861,1.12109,1.62621,0.0017624,0.0017624,0.0017624
32,1400.21,1.52196,1.29698,1.47251,0.75486,0.68432,0.74844,0.41014,1.53499,1.43702,1.71873,0.00175448,0.00175448,0.00175448
33,1442.34,1.5256,1.30924,1.47619,0.81102,0.75,0.82515,0.42915,1.58809,1.15455,1.76416,0.00174656,0.00174656,0.00174656
34,1483.97,1.56846,1.32457,1.51477,0.75655,0.77778,0.76552,0.37663,1.64426,1.22715,1.73648,0.00173864,0.00173864,0.00173864
35,1525.69,1.51112,1.26811,1.46599,0.80427,0.69444,0.77164,0.42843,1.55518,1.33564,1.67418,0.00173072,0.00173072,0.00173072
36,1567.47,1.53553,1.26668,1.47401,0.69619,0.47222,0.56699,0.28112,1.84509,1.75478,1.90605,0.0017228,0.0017228,0.0017228
37,1608.97,1.51439,1.26391,1.451,0.71871,0.81944,0.84193,0.47342,1.46437,1.14334,1.66533,0.00171488,0.00171488,0.00171488
38,1653.65,1.48661,1.22601,1.45245,0.79933,0.80556,0.84101,0.47504,1.5067,1.07564,1.67837,0.00170696,0.00170696,0.00170696
39,1701.2,1.482,1.21102,1.45841,0.77171,0.79821,0.8272,0.45021,1.58147,1.18142,1.72131,0.00169904,0.00169904,0.00169904
40,1742.92,1.48457,1.22787,1.44885,0.8087,0.69444,0.80783,0.47757,1.46405,1.0936,1.60999,0.00169112,0.00169112,0.00169112
41,1785.91,1.48003,1.20114,1.4292,0.85714,0.76389,0.86607,0.48484,1.40743,1.1077,1.5634,0.0016832,0.0016832,0.0016832
42,1834.12,1.44113,1.14101,1.43591,0.8006,0.61346,0.71649,0.41072,1.5383,1.28507,1.71581,0.00167528,0.00167528,0.00167528
43,1875.82,1.49013,1.17076,1.44551,0.77982,0.68056,0.72162,0.41009,1.48922,1.224,1.62354,0.00166736,0.00166736,0.00166736
44,1918.95,1.47404,1.17309,1.43408,0.84609,0.76354,0.86312,0.49744,1.49448,1.10953,1.65035,0.00165944,0.00165944,0.00165944
45,1961.87,1.40387,1.07136,1.37655,0.88685,0.76205,0.82683,0.48344,1.41992,1.08751,1.5997,0.00165152,0.00165152,0.00165152
46,2005.06,1.42609,1.12317,1.4127,0.81456,0.75,0.80967,0.44752,1.52705,1.15279,1.64168,0.0016436,0.0016436,0.0016436
47,2047.84,1.40807,1.11207,1.4021,0.78667,0.72222,0.75943,0.42987,1.50729,1.2653,1.69734,0.00163568,0.00163568,0.00163568
48,2091.17,1.42661,1.12805,1.40771,0.8039,0.79714,0.87218,0.5117,1.43213,0.95859,1.59971,0.00162776,0.00162776,0.00162776
49,2139.58,1.42576,1.1201,1.40261,0.84558,0.77778,0.83573,0.48208,1.53884,1.0593,1.68525,0.00161984,0.00161984,0.00161984
50,2182.6,1.37717,1.05469,1.37969,0.81491,0.72222,0.83233,0.49677,1.44522,1.08629,1.59633,0.00161192,0.00161192,0.00161192
51,2225.73,1.38237,1.03947,1.3979,0.86847,0.73366,0.82018,0.44075,1.45541,1.19328,1.59318,0.001604,0.001604,0.001604
52,2268.2,1.35,1.04021,1.38518,0.78276,0.7507,0.78112,0.47086,1.45124,1.0903,1.64174,0.00159608,0.00159608,0.00159608
53,2309.76,1.37572,1.05437,1.3747,0.87198,0.75685,0.83719,0.48566,1.38152,1.07821,1.582,0.00158816,0.00158816,0.00158816
54,2351.76,1.35245,1.0201,1.36114,0.85221,0.625,0.73288,0.40271,1.53704,1.35497,1.69249,0.00158024,0.00158024,0.00158024
55,2393.79,1.36792,1.02919,1.35733,0.87666,0.73611,0.8048,0.48046,1.46941,1.11173,1.65151,0.00157232,0.00157232,0.00157232
56,2435.35,1.34096,1.00898,1.38058,0.92693,0.70476,0.83135,0.46937,1.53054,1.07364,1.69786,0.0015644,0.0015644,0.0015644
57,2477.72,1.30027,1.0115,1.33144,0.87038,0.76389,0.80891,0.47112,1.43147,1.03612,1.61778,0.00155648,0.00155648,0.00155648
58,2519.68,1.3434,1.07801,1.36985,0.84316,0.74672,0.81652,0.47022,1.5012,1.09601,1.67308,0.00154856,0.00154856,0.00154856
59,2561.29,1.35347,1.02235,1.36355,0.83389,0.8367,0.8536,0.48972,1.46838,1.04153,1.65105,0.00154064,0.00154064,0.00154064
60,2602.82,1.2974,1.01229,1.34811,0.77928,0.70833,0.79731,0.44133,1.4999,1.05871,1.65369,0.00153272,0.00153272,0.00153272
61,2644.71,1.3171,0.97866,1.34178,0.80365,0.79591,0.8312,0.4849,1.50516,1.00719,1.69446,0.0015248,0.0015248,0.0015248
62,2686.22,1.30487,1.00664,1.33392,0.83377,0.66667,0.74858,0.4459,1.48244,1.13039,1.66901,0.00151688,0.00151688,0.00151688
63,2728.01,1.28366,0.96629,1.30903,0.75015,0.75061,0.80172,0.48688,1.45068,1.1183,1.62978,0.00150896,0.00150896,0.00150896
64,2770.08,1.28012,0.94981,1.30607,0.87643,0.77778,0.88916,0.52168,1.41401,0.91605,1.63605,0.00150104,0.00150104,0.00150104
65,2818.11,1.29352,0.96956,1.31617,0.87065,0.65441,0.7456,0.41553,1.61007,1.31635,1.69281,0.00149312,0.00149312,0.00149312
66,2860.23,1.31356,0.98672,1.35995,0.86032,0.77778,0.85055,0.54126,1.36449,0.91343,1.55329,0.0014852,0.0014852,0.0014852
67,2907.55,1.27991,0.94004,1.30953,0.932,0.76152,0.84872,0.49529,1.47065,1.08296,1.62844,0.00147728,0.00147728,0.00147728
68,2949.5,1.25102,0.91422,1.29188,0.88402,0.75,0.83688,0.48683,1.47009,0.97693,1.62719,0.00146936,0.00146936,0.00146936
69,2991.24,1.23709,0.93,1.27573,0.92304,0.66633,0.79818,0.47324,1.51113,1.09642,1.65025,0.00146144,0.00146144,0.00146144
70,3033.04,1.23965,0.90123,1.30686,0.87149,0.75351,0.84889,0.50397,1.43713,1.06918,1.6122,0.00145352,0.00145352,0.00145352
71,3075.18,1.2648,0.93564,1.31251,0.7358,0.61111,0.70812,0.4065,1.47965,1.20794,1.665,0.0014456,0.0014456,0.0014456
72,3117.43,1.25704,0.93654,1.3173,0.79318,0.80556,0.85725,0.50708,1.40499,0.98727,1.5598,0.00143768,0.00143768,0.00143768
73,3159.02,1.23573,0.91287,1.27433,0.84981,0.72222,0.81963,0.45737,1.47322,1.04144,1.64513,0.00142976,0.00142976,0.00142976
74,3201.48,1.22573,0.91062,1.27829,0.91399,0.73798,0.86078,0.51292,1.44475,0.94382,1.6514,0.00142184,0.00142184,0.00142184
75,3243.45,1.25205,0.91803,1.30167,0.78426,0.80783,0.84066,0.50228,1.43429,0.93179,1.62443,0.00141392,0.00141392,0.00141392
76,3285.02,1.24053,0.89599,1.30231,0.7757,0.81657,0.84533,0.50299,1.40114,0.93304,1.60749,0.001406,0.001406,0.001406
77,3328.06,1.22724,0.88332,1.28623,0.75066,0.79167,0.84821,0.49388,1.46002,0.99798,1.6267,0.00139808,0.00139808,0.00139808
78,3371.32,1.22135,0.86492,1.28274,0.88717,0.70833,0.83654,0.47769,1.4671,1.05567,1.63727,0.00139016,0.00139016,0.00139016
79,3413.01,1.20187,0.88371,1.28487,0.82297,0.65278,0.77047,0.4591,1.5964,1.04434,1.70319,0.00138224,0.00138224,0.00138224
80,3455,1.19822,0.86457,1.24057,0.87617,0.73611,0.82963,0.48179,1.44797,0.95086,1.65395,0.00137432,0.00137432,0.00137432
81,3497.44,1.20286,0.87841,1.27082,0.75448,0.79167,0.80255,0.44615,1.49255,1.03277,1.65594,0.0013664,0.0013664,0.0013664
82,3539.8,1.20898,0.87288,1.2721,0.86587,0.65278,0.73691,0.44223,1.45215,1.25848,1.65922,0.00135848,0.00135848,0.00135848
83,3581.7,1.16163,0.83521,1.23784,0.94695,0.7438,0.85762,0.50198,1.4276,0.93307,1.61284,0.00135056,0.00135056,0.00135056
84,3623.56,1.22358,0.88618,1.28608,0.84186,0.79167,0.83961,0.48132,1.43332,1.05854,1.63063,0.00134264,0.00134264,0.00134264
85,3665.13,1.19011,0.85885,1.26728,0.81497,0.80556,0.83636,0.47376,1.53236,1.02996,1.66164,0.00133472,0.00133472,0.00133472
86,3706.87,1.17345,0.84695,1.26184,0.91155,0.73611,0.87379,0.51127,1.38539,0.89302,1.58589,0.0013268,0.0013268,0.0013268
87,3748.79,1.17959,0.83621,1.26213,0.77546,0.71952,0.78159,0.45144,1.41165,1.07723,1.62726,0.00131888,0.00131888,0.00131888
88,3790.61,1.17697,0.85706,1.24485,0.86065,0.73611,0.83372,0.51885,1.50647,0.997,1.71716,0.00131096,0.00131096,0.00131096
89,3832.14,1.17164,0.85972,1.24203,0.7569,0.77838,0.8228,0.49485,1.40249,1.0061,1.66463,0.00130304,0.00130304,0.00130304
90,3874.72,1.12915,0.82761,1.23575,0.84646,0.68916,0.79104,0.46146,1.52722,1.1808,1.67647,0.00129512,0.00129512,0.00129512
91,3916.33,1.13168,0.79892,1.22703,0.8023,0.84546,0.88007,0.5535,1.36849,0.90948,1.52311,0.0012872,0.0012872,0.0012872
92,3963.11,1.17132,0.85432,1.23206,0.85389,0.81944,0.86949,0.50712,1.46443,0.9652,1.62327,0.00127928,0.00127928,0.00127928
93,4004.69,1.14073,0.83535,1.23398,0.78496,0.80556,0.85197,0.50157,1.4303,0.94752,1.64198,0.00127136,0.00127136,0.00127136
94,4046.36,1.14938,0.80654,1.22156,0.91498,0.74737,0.86893,0.50411,1.42394,0.95949,1.60921,0.00126344,0.00126344,0.00126344
95,4088.31,1.10745,0.79328,1.21674,0.91289,0.66667,0.797,0.47472,1.40321,1.05031,1.61228,0.00125552,0.00125552,0.00125552
96,4129.94,1.13415,0.82129,1.22101,0.94232,0.77778,0.89065,0.50863,1.48645,0.97436,1.6528,0.0012476,0.0012476,0.0012476
97,4171.59,1.08528,0.79326,1.1999,0.92993,0.73735,0.86518,0.51728,1.48894,0.9241,1.71315,0.00123968,0.00123968,0.00123968
98,4213.99,1.10556,0.76331,1.20499,0.8762,0.79167,0.86174,0.50435,1.43847,0.96108,1.65948,0.00123176,0.00123176,0.00123176
99,4256.63,1.1421,0.82304,1.2337,0.84722,0.70833,0.84407,0.46873,1.54012,1.00901,1.68961,0.00122384,0.00122384,0.00122384
100,4298.33,1.12804,0.82084,1.22263,0.84963,0.73611,0.81554,0.48362,1.38426,1.02034,1.57159,0.00121592,0.00121592,0.00121592
101,4340.05,1.09912,0.78922,1.22425,0.87102,0.76389,0.83665,0.46285,1.55829,1.09887,1.66992,0.001208,0.001208,0.001208
102,4381.93,1.085,0.75988,1.1924,0.90617,0.80479,0.89669,0.5164,1.38248,0.83789,1.61895,0.00120008,0.00120008,0.00120008
103,4423.57,1.09864,0.77314,1.20192,0.8488,0.85768,0.89254,0.52562,1.47943,0.89857,1.62362,0.00119216,0.00119216,0.00119216
104,4465.2,1.05611,0.74562,1.19459,0.89658,0.72248,0.86119,0.49693,1.50851,1.03104,1.65279,0.00118424,0.00118424,0.00118424
105,4507.21,1.08422,0.76955,1.21215,0.87053,0.84051,0.88087,0.54115,1.41413,0.84292,1.63287,0.00117632,0.00117632,0.00117632
106,4551.17,1.10795,0.78303,1.21782,0.78518,0.70833,0.77109,0.45459,1.47211,1.17709,1.6384,0.0011684,0.0011684,0.0011684
107,4593.65,1.05788,0.75265,1.19067,0.8326,0.82901,0.87049,0.51075,1.44072,0.89849,1.62072,0.00116048,0.00116048,0.00116048
108,4635.68,1.07655,0.76247,1.18573,0.79354,0.74737,0.84477,0.50462,1.44101,1.00811,1.64756,0.00115256,0.00115256,0.00115256
109,4677.49,1.06073,0.75084,1.18564,0.80879,0.76375,0.812,0.48769,1.44095,1.0289,1.63537,0.00114464,0.00114464,0.00114464
110,4719.3,1.04816,0.72262,1.17519,0.86736,0.73611,0.84345,0.4905,1.48784,1.03515,1.66673,0.00113672,0.00113672,0.00113672
111,4761.09,1.03867,0.71698,1.17237,0.79935,0.77465,0.81501,0.49618,1.41081,1.0231,1.57728,0.0011288,0.0011288,0.0011288
112,4802.88,1.07282,0.73673,1.18634,0.85759,0.84722,0.86268,0.52479,1.38456,0.84141,1.63668,0.00112088,0.00112088,0.00112088
113,4844.37,1.06369,0.73093,1.18182,0.81866,0.75,0.87278,0.50063,1.4267,0.89872,1.6004,0.00111296,0.00111296,0.00111296
114,4887.53,1.00957,0.71192,1.15401,0.86654,0.6313,0.78433,0.45357,1.47736,1.17273,1.62781,0.00110504,0.00110504,0.00110504
115,4929.92,1.03271,0.71525,1.16194,0.83646,0.69444,0.7819,0.4454,1.53081,1.23309,1.67853,0.00109712,0.00109712,0.00109712
116,4971.72,1.04363,0.70437,1.16056,0.81912,0.61111,0.73682,0.43985,1.45069,1.19297,1.66565,0.0010892,0.0010892,0.0010892
117,5013.59,1.02418,0.70721,1.15884,0.87621,0.66667,0.80506,0.45677,1.45996,1.08727,1.65291,0.00108128,0.00108128,0.00108128
118,5055.29,1.00178,0.69295,1.13926,0.77185,0.75181,0.84607,0.4808,1.44703,0.99076,1.61684,0.00107336,0.00107336,0.00107336
119,5096.87,1.01182,0.72612,1.16002,0.85404,0.81273,0.86819,0.47591,1.51562,0.91946,1.72193,0.00106544,0.00106544,0.00106544
120,5138.83,1.04318,0.72797,1.17984,0.88425,0.76389,0.83029,0.48533,1.48481,1.04072,1.68485,0.00105752,0.00105752,0.00105752
121,5180.45,0.99529,0.69701,1.13722,0.82977,0.72222,0.84822,0.48543,1.5095,1.04794,1.68664,0.0010496,0.0010496,0.0010496
122,5222.8,0.98642,0.68861,1.14714,0.859,0.69444,0.79348,0.4704,1.49777,1.10257,1.67987,0.00104168,0.00104168,0.00104168
123,5264.86,0.96838,0.68673,1.14424,0.85632,0.82781,0.87565,0.5364,1.4053,0.83441,1.7176,0.00103376,0.00103376,0.00103376
124,5306.67,1.04547,0.70917,1.17365,0.93275,0.70833,0.86085,0.5274,1.37339,0.9044,1.56952,0.00102584,0.00102584,0.00102584
125,5348.34,1.01398,0.6992,1.14899,0.78271,0.80556,0.82278,0.50954,1.42302,0.94667,1.57587,0.00101792,0.00101792,0.00101792
126,5390.18,0.98075,0.68427,1.13808,0.86358,0.79167,0.8938,0.5247,1.38751,0.79009,1.59945,0.00101,0.00101,0.00101
127,5432.26,0.98546,0.66604,1.13238,0.86306,0.79167,0.85192,0.50937,1.40887,0.9712,1.59565,0.00100208,0.00100208,0.00100208
128,5473.91,0.99697,0.68669,1.14438,0.78853,0.77685,0.8278,0.51095,1.41574,0.90999,1.64931,0.00099416,0.00099416,0.00099416
129,5517.06,0.9812,0.68091,1.12656,0.76127,0.70833,0.79712,0.48739,1.36068,0.97581,1.60397,0.00098624,0.00098624,0.00098624
130,5559.77,0.97864,0.669,1.13448,0.78777,0.72174,0.78411,0.48229,1.39918,0.9986,1.60566,0.00097832,0.00097832,0.00097832
131,5602.54,0.99074,0.68187,1.15616,0.86451,0.70833,0.83966,0.49396,1.42134,1.03942,1.61166,0.0009704,0.0009704,0.0009704
132,5647.02,0.9959,0.68143,1.1448,0.69526,0.76389,0.79591,0.47728,1.3808,1.04372,1.62462,0.00096248,0.00096248,0.00096248
133,5688.62,0.9864,0.68461,1.147,0.78309,0.83333,0.8761,0.49859,1.46471,0.84122,1.69286,0.00095456,0.00095456,0.00095456
134,5732.84,0.99236,0.67153,1.1345,0.85116,0.7149,0.85365,0.50736,1.49663,0.96767,1.73125,0.00094664,0.00094664,0.00094664
135,5775.05,0.97995,0.65785,1.12009,0.85822,0.75671,0.8467,0.5208,1.45182,0.84184,1.6514,0.00093872,0.00093872,0.00093872
136,5816.69,0.97152,0.676,1.13588,0.86105,0.77463,0.86749,0.5121,1.43295,0.8448,1.6814,0.0009308,0.0009308,0.0009308
137,5860.92,0.96217,0.66413,1.12989,0.91817,0.72222,0.88353,0.53834,1.38011,0.82187,1.60779,0.00092288,0.00092288,0.00092288
138,5905.6,0.9508,0.65447,1.128,0.67692,0.70833,0.78906,0.46379,1.46514,1.0544,1.61208,0.00091496,0.00091496,0.00091496
139,5947.53,0.94278,0.65487,1.12345,0.83408,0.76389,0.81863,0.48463,1.46842,1.03506,1.61479,0.00090704,0.00090704,0.00090704
140,5991.91,0.94783,0.6604,1.12877,0.87905,0.6057,0.77667,0.45885,1.45145,1.1307,1.63628,0.00089912,0.00089912,0.00089912
141,6033.43,0.94153,0.64383,1.11044,0.77968,0.79167,0.83251,0.49314,1.37675,0.93151,1.5765,0.0008912,0.0008912,0.0008912
142,6077.52,0.9254,0.63859,1.11162,0.81498,0.77778,0.86585,0.4933,1.49628,0.94153,1.66476,0.00088328,0.00088328,0.00088328
143,6121.81,0.93933,0.66035,1.12105,0.81346,0.78743,0.87896,0.51721,1.42638,0.86412,1.6372,0.00087536,0.00087536,0.00087536
144,6163.62,0.91812,0.63684,1.09136,0.80772,0.72222,0.81009,0.46882,1.45868,1.04321,1.6402,0.00086744,0.00086744,0.00086744
145,6205.23,0.91737,0.64378,1.10405,0.83166,0.72222,0.81479,0.50014,1.38022,1.00558,1.63342,0.00085952,0.00085952,0.00085952
146,6246.92,0.92626,0.64253,1.11139,0.72343,0.79167,0.83995,0.50951,1.39386,0.96567,1.60841,0.0008516,0.0008516,0.0008516
147,6289.64,0.91645,0.63843,1.10358,0.82108,0.73611,0.8479,0.52778,1.35236,0.90566,1.57648,0.00084368,0.00084368,0.00084368
148,6331.27,0.91459,0.64231,1.10296,0.82027,0.73611,0.82965,0.51116,1.3845,1.00426,1.58234,0.00083576,0.00083576,0.00083576
149,6372.95,0.94446,0.6565,1.12146,0.83367,0.69614,0.81739,0.48103,1.41609,0.98498,1.60888,0.00082784,0.00082784,0.00082784
150,6414.96,0.93093,0.63524,1.10387,0.86713,0.63456,0.79989,0.47664,1.40626,1.25257,1.58511,0.00081992,0.00081992,0.00081992
151,6456.57,0.9138,0.61626,1.10495,0.82198,0.73611,0.80066,0.49574,1.46869,1.08761,1.68148,0.000812,0.000812,0.000812
152,6498.76,0.8895,0.61236,1.08696,0.85859,0.65278,0.79541,0.47859,1.4394,1.09378,1.60093,0.00080408,0.00080408,0.00080408
153,6540.73,0.91387,0.6193,1.10441,0.85,0.66667,0.79132,0.46688,1.4814,1.05326,1.67615,0.00079616,0.00079616,0.00079616
154,6582.63,0.92375,0.64075,1.10895,0.79116,0.81944,0.8535,0.49933,1.46156,0.96058,1.63591,0.00078824,0.00078824,0.00078824
155,6625.29,0.93028,0.63116,1.11719,0.88416,0.76389,0.83184,0.48091,1.46645,0.99237,1.6451,0.00078032,0.00078032,0.00078032
156,6667.3,0.88586,0.60005,1.08956,0.87213,0.75788,0.8639,0.53275,1.42357,0.91286,1.63422,0.0007724,0.0007724,0.0007724
157,6708.97,0.88133,0.60402,1.07364,0.78326,0.80308,0.83984,0.52328,1.41252,0.898,1.63074,0.00076448,0.00076448,0.00076448
158,6750.57,0.89862,0.60799,1.106,0.85277,0.73611,0.85541,0.5024,1.46501,0.91213,1.66945,0.00075656,0.00075656,0.00075656
159,6793.11,0.85288,0.58356,1.08283,0.8479,0.75,0.84748,0.52329,1.41667,0.93295,1.63167,0.00074864,0.00074864,0.00074864
160,6836.37,0.88009,0.59129,1.08205,0.80277,0.75,0.84488,0.52071,1.44078,0.91187,1.63912,0.00074072,0.00074072,0.00074072
161,6877.98,0.88923,0.60464,1.10535,0.79008,0.73186,0.80055,0.51111,1.35105,1.04969,1.57569,0.0007328,0.0007328,0.0007328
162,6919.98,0.86555,0.59207,1.06284,0.80233,0.70833,0.82467,0.47212,1.48899,1.00785,1.66043,0.00072488,0.00072488,0.00072488
163,6961.7,0.89781,0.60587,1.08861,0.80558,0.75,0.83156,0.52835,1.36356,0.9029,1.58236,0.00071696,0.00071696,0.00071696
164,7004.04,0.86687,0.58431,1.07492,0.82511,0.78634,0.87078,0.52815,1.37524,0.85919,1.54715,0.00070904,0.00070904,0.00070904
165,7045.88,0.87852,0.59914,1.07979,0.76692,0.79167,0.84439,0.51154,1.37602,1.00218,1.55488,0.00070112,0.00070112,0.00070112
166,7087.65,0.87174,0.6013,1.08243,0.89162,0.68565,0.85494,0.53121,1.36756,0.94296,1.56763,0.0006932,0.0006932,0.0006932
167,7129.31,0.87387,0.60308,1.07161,0.82266,0.77778,0.85523,0.51427,1.38065,0.88094,1.61629,0.00068528,0.00068528,0.00068528
168,7171.25,0.85103,0.57816,1.08165,0.83143,0.72222,0.80154,0.46429,1.4608,1.17531,1.65562,0.00067736,0.00067736,0.00067736
169,7212.99,0.85671,0.58164,1.07325,0.78322,0.79167,0.81234,0.49432,1.37618,0.95925,1.60635,0.00066944,0.00066944,0.00066944
170,7254.68,0.84877,0.57262,1.06672,0.76895,0.78586,0.83591,0.51274,1.35929,0.93682,1.62922,0.00066152,0.00066152,0.00066152
171,7296.3,0.82628,0.57279,1.04991,0.7918,0.7395,0.82207,0.50637,1.35884,0.89206,1.59124,0.0006536,0.0006536,0.0006536
172,7339.15,0.84546,0.57778,1.05901,0.7814,0.72222,0.80658,0.50371,1.37138,1.025,1.56026,0.00064568,0.00064568,0.00064568
173,7381,0.85237,0.58361,1.07116,0.90501,0.65278,0.83987,0.52939,1.37065,0.91445,1.57643,0.00063776,0.00063776,0.00063776
174,7422.6,0.86104,0.58028,1.06609,0.87556,0.73611,0.85032,0.54581,1.35314,0.86503,1.56748,0.00062984,0.00062984,0.00062984
175,7465.8,0.84918,0.58597,1.06348,0.92704,0.66667,0.81961,0.52102,1.35952,1.01343,1.6097,0.00062192,0.00062192,0.00062192
176,7507.58,0.82273,0.56394,1.0475,0.89684,0.75,0.84878,0.53331,1.38499,0.91567,1.62773,0.000614,0.000614,0.000614
177,7551.93,0.82551,0.56681,1.04606,0.78888,0.67472,0.77378,0.4842,1.45006,1.10892,1.70001,0.00060608,0.00060608,0.00060608
178,7593.64,0.81963,0.56062,1.04574,0.90974,0.69996,0.83066,0.51222,1.31985,0.91755,1.58271,0.00059816,0.00059816,0.00059816
179,7638.06,0.80894,0.55579,1.05035,0.72417,0.72222,0.7716,0.48477,1.39889,1.08652,1.66216,0.00059024,0.00059024,0.00059024
180,7683.26,0.84704,0.56949,1.07274,0.88068,0.72222,0.81039,0.52138,1.37002,0.97437,1.62171,0.00058232,0.00058232,0.00058232
181,7724.85,0.82918,0.55749,1.04445,0.83996,0.70833,0.82545,0.49699,1.35627,1.06184,1.62707,0.0005744,0.0005744,0.0005744
182,7766.96,0.80762,0.55956,1.0456,0.88855,0.72222,0.83082,0.52951,1.3868,0.92242,1.58528,0.00056648,0.00056648,0.00056648
183,7808.74,0.80784,0.5416,1.04387,0.83018,0.625,0.78238,0.50224,1.34958,1.08518,1.53299,0.00055856,0.00055856,0.00055856
184,7850.35,0.83193,0.56953,1.05713,0.77619,0.80556,0.84698,0.53731,1.32083,0.85966,1.53506,0.00055064,0.00055064,0.00055064
185,7892.37,0.80907,0.56986,1.045,0.90806,0.70833,0.847,0.54853,1.33725,0.85479,1.58128,0.00054272,0.00054272,0.00054272
