epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,1685.31,1.29665,0.9318,1.39102,0.91963,0.63889,0.80497,0.47306,1.43041,1.08055,1.86561,0.0013664,0.0013664,0.0013664
50,1719.09,1.2539,0.90781,1.37217,0.87386,0.65278,0.77925,0.46681,1.4465,1.12576,1.88297,0.0013532,0.0013532,0.0013532
51,1753.9,1.26124,0.88212,1.38971,0.84075,0.59722,0.77451,0.42977,1.45758,1.17428,1.8945,0.00134,0.00134,0.00134
52,1788.17,1.22174,0.90683,1.37188,0.85282,0.64387,0.76329,0.4394,1.47101,1.27999,1.91264,0.0013268,0.0013268,0.0013268
53,1821.99,1.23082,0.89336,1.36502,0.79954,0.72222,0.8056,0.46722,1.41964,1.05139,1.8581,0.0013136,0.0013136,0.0013136
54,1856.25,1.20264,0.86574,1.3505,0.79807,0.80556,0.85678,0.50265,1.40154,0.9591,1.87877,0.0013004,0.0013004,0.0013004
55,1890.35,1.22693,0.85644,1.33775,0.78776,0.72172,0.78673,0.45289,1.54288,1.06207,1.94584,0.0012872,0.0012872,0.0012872
56,1924.44,1.21331,0.85248,1.35444,0.76675,0.73055,0.83183,0.4731,1.45646,1.05743,1.942,0.001274,0.001274,0.001274
57,1958.93,1.19573,0.86162,1.32806,0.8921,0.70833,0.81453,0.45263,1.54857,1.10601,2.06852,0.0012608,0.0012608,0.0012608
58,1994.06,1.21795,0.89768,1.36262,0.88633,0.63889,0.7591,0.40208,1.61569,1.2391,2.01135,0.0012476,0.0012476,0.0012476
59,2027.77,1.18449,0.8213,1.33028,0.82856,0.68056,0.77049,0.44226,1.51374,1.10671,1.97236,0.0012344,0.0012344,0.0012344
60,2061.5,1.19371,0.85128,1.35197,0.7907,0.75,0.82318,0.4373,1.54723,1.10063,1.99627,0.0012212,0.0012212,0.0012212
61,2095.84,1.17146,0.82889,1.31043,0.80555,0.73611,0.815,0.45251,1.54047,1.05918,1.97372,0.001208,0.001208,0.001208
62,2129.51,1.17472,0.84772,1.32867,0.80566,0.74855,0.81661,0.47628,1.4132,0.98562,1.89249,0.0011948,0.0011948,0.0011948
63,2163.01,1.15293,0.82481,1.29561,0.74058,0.75338,0.79983,0.46127,1.4127,1.10526,1.90774,0.0011816,0.0011816,0.0011816
64,2196.85,1.1481,0.81387,1.29051,0.85077,0.69444,0.83114,0.47845,1.43685,0.94771,1.93883,0.0011684,0.0011684,0.0011684
65,2230.83,1.13994,0.79133,1.2861,0.87295,0.66801,0.80163,0.451,1.53716,1.12871,1.93596,0.0011552,0.0011552,0.0011552
66,2264.45,1.17812,0.82054,1.35211,0.90213,0.68056,0.80669,0.45931,1.50028,1.0289,1.96863,0.001142,0.001142,0.001142
67,2298.22,1.16063,0.78458,1.3057,0.88842,0.66354,0.78575,0.47046,1.51172,1.05973,1.92988,0.0011288,0.0011288,0.0011288
68,2332.09,1.1133,0.76145,1.25879,0.8766,0.76389,0.83909,0.46464,1.61478,1.01381,2.02853,0.0011156,0.0011156,0.0011156
69,2365.6,1.09387,0.77126,1.25141,0.79698,0.79167,0.83588,0.46334,1.54941,0.99868,2.03635,0.0011024,0.0011024,0.0011024
70,2399.24,1.08138,0.75743,1.2772,0.86248,0.60976,0.72972,0.41584,1.56835,1.30945,2.05321,0.0010892,0.0010892,0.0010892
71,2433.39,1.12237,0.81606,1.2906,0.87131,0.70833,0.8052,0.45068,1.51209,1.03321,1.96749,0.001076,0.001076,0.001076
72,2466.82,1.11265,0.77228,1.29902,0.73719,0.73611,0.79519,0.45246,1.54006,1.16131,1.90162,0.0010628,0.0010628,0.0010628
73,2500.18,1.08958,0.75044,1.24394,0.89118,0.65278,0.79051,0.44472,1.55074,1.07101,2.03646,0.0010496,0.0010496,0.0010496
74,2533.84,1.09401,0.74075,1.26333,0.894,0.70833,0.80816,0.4707,1.4786,1.00423,1.95922,0.0010364,0.0010364,0.0010364
75,2567.57,1.07609,0.75817,1.25925,0.72397,0.68056,0.71301,0.42418,1.51361,1.31609,1.94235,0.0010232,0.0010232,0.0010232
76,2601.45,1.07964,0.73177,1.26893,0.84547,0.77778,0.84466,0.47817,1.53422,0.89141,2.04402,0.00101,0.00101,0.00101
77,2635.51,1.05072,0.72014,1.25398,0.87419,0.67561,0.81024,0.45991,1.53932,1.02113,2.06262,0.0009968,0.0009968,0.0009968
78,2670.09,1.0451,0.71046,1.23343,0.8643,0.69444,0.76708,0.44944,1.57966,1.12484,2.08287,0.0009836,0.0009836,0.0009836
79,2703.66,1.05335,0.73514,1.2491,0.75775,0.70833,0.76566,0.4536,1.4927,1.21822,1.93477,0.0009704,0.0009704,0.0009704
80,2737.6,1.0396,0.69089,1.19852,0.91479,0.73611,0.86284,0.4912,1.50167,0.90362,1.98164,0.0009572,0.0009572,0.0009572
81,2771.25,1.05179,0.71518,1.23928,0.89095,0.65278,0.78574,0.41492,1.58123,1.16238,2.07253,0.000944,0.000944,0.000944
82,2804.78,1.03036,0.71761,1.22075,0.75032,0.66783,0.73277,0.41267,1.45694,1.09428,1.92865,0.0009308,0.0009308,0.0009308
83,2838.56,0.98866,0.68067,1.19708,0.7695,0.73611,0.79914,0.44027,1.49619,1.08464,2.02307,0.0009176,0.0009176,0.0009176
84,2872.04,1.02716,0.69804,1.22842,0.89142,0.66667,0.77538,0.44652,1.49446,1.1558,1.99582,0.0009044,0.0009044,0.0009044
85,2905.87,1.01039,0.69497,1.22178,0.82669,0.79167,0.87044,0.5033,1.39486,0.91453,1.91117,0.0008912,0.0008912,0.0008912
86,2945.27,1.02293,0.70612,1.22918,0.94178,0.67407,0.84089,0.47447,1.49499,1.01166,1.99711,0.000878,0.000878,0.000878
87,2978.87,0.99159,0.67735,1.2072,0.84154,0.69444,0.82562,0.48738,1.45996,1.00581,2.0081,0.0008648,0.0008648,0.0008648
88,3012.35,0.99094,0.67593,1.19313,0.88083,0.63889,0.76578,0.44282,1.48554,1.11921,1.98672,0.0008516,0.0008516,0.0008516
89,3046.1,0.97688,0.66697,1.1831,0.75891,0.65582,0.74685,0.43882,1.46826,1.19745,1.92079,0.0008384,0.0008384,0.0008384
90,3079.78,0.96867,0.66933,1.19267,0.88302,0.70833,0.82645,0.46682,1.53236,0.9853,2.07092,0.0008252,0.0008252,0.0008252
91,3113.23,0.94327,0.64344,1.17019,0.84469,0.72222,0.83158,0.44207,1.58203,1.0239,2.14285,0.000812,0.000812,0.000812
92,3148.25,0.98318,0.674,1.19237,0.89408,0.70347,0.8193,0.44788,1.62448,1.04213,2.11072,0.0007988,0.0007988,0.0007988
93,3182.85,0.95891,0.6634,1.18822,0.84544,0.70833,0.81123,0.44771,1.51326,1.01678,2.06403,0.0007856,0.0007856,0.0007856
94,3216.4,0.94914,0.64272,1.16486,0.76365,0.70833,0.76369,0.45036,1.41841,1.10684,1.89418,0.0007724,0.0007724,0.0007724
95,3250.16,0.91302,0.62344,1.16837,0.8155,0.73611,0.79387,0.43941,1.49941,1.07601,2.07139,0.0007592,0.0007592,0.0007592
96,3284.7,0.9477,0.65401,1.17639,0.80641,0.69444,0.74539,0.42498,1.57609,1.25903,2.07659,0.000746,0.000746,0.000746
97,3318.63,0.92605,0.63706,1.16154,0.85657,0.66359,0.81694,0.4788,1.46994,1.12756,1.98647,0.0007328,0.0007328,0.0007328
98,3353.32,0.90853,0.60758,1.14908,0.77682,0.77354,0.7994,0.47209,1.4787,1.09347,1.98832,0.0007196,0.0007196,0.0007196
99,3387.08,0.92657,0.644,1.16202,0.84488,0.58333,0.74316,0.41878,1.52715,1.23965,2.02792,0.0007064,0.0007064,0.0007064
100,3421,0.92399,0.62667,1.17468,0.88553,0.61111,0.78303,0.44195,1.53952,1.10047,2.06167,0.0006932,0.0006932,0.0006932
101,3454.89,0.90663,0.61112,1.15313,0.78642,0.61372,0.73926,0.42657,1.53395,1.13926,2.05921,0.00068,0.00068,0.00068
102,3489.42,0.87522,0.60516,1.13339,0.86283,0.65278,0.79189,0.48837,1.44827,1.0423,1.91269,0.0006668,0.0006668,0.0006668
103,3523.34,0.89261,0.59739,1.13737,0.74741,0.73611,0.75873,0.45372,1.52553,1.2165,2.00145,0.0006536,0.0006536,0.0006536
104,3557.02,0.86133,0.59121,1.13375,0.90461,0.65862,0.79227,0.43353,1.58021,1.05818,2.13616,0.0006404,0.0006404,0.0006404
105,3591.71,0.88521,0.5834,1.13532,0.7814,0.66667,0.74795,0.4242,1.56633,1.22833,2.08907,0.0006272,0.0006272,0.0006272
106,3625.59,0.89036,0.59965,1.15029,0.81902,0.65278,0.75808,0.42441,1.55462,1.25848,2.09906,0.000614,0.000614,0.000614
107,3659.47,0.85672,0.56348,1.12071,0.81486,0.68056,0.77786,0.42264,1.57274,1.1085,2.07948,0.0006008,0.0006008,0.0006008
108,3693.53,0.87436,0.57166,1.12045,0.79089,0.70833,0.76357,0.42335,1.51988,1.20521,2.18047,0.0005876,0.0005876,0.0005876
109,3727.46,0.8615,0.57368,1.12496,0.82525,0.66667,0.76713,0.43144,1.53251,1.10273,2.11237,0.0005744,0.0005744,0.0005744
110,3761.01,0.83876,0.56258,1.10294,0.77842,0.73191,0.79898,0.43971,1.50994,1.04112,2.09773,0.0005612,0.0005612,0.0005612
111,3795,0.83509,0.56426,1.1035,0.81523,0.69444,0.78566,0.42758,1.5184,1.07593,2.0842,0.000548,0.000548,0.000548
112,3829.21,0.84626,0.56534,1.11754,0.82175,0.66667,0.76275,0.44533,1.49158,1.07784,2.06253,0.0005348,0.0005348,0.0005348
113,3863.06,0.84285,0.57088,1.11084,0.81075,0.70833,0.79842,0.46417,1.4759,1.08975,2.05662,0.0005216,0.0005216,0.0005216
114,3896.88,0.83084,0.5599,1.10045,0.79205,0.68778,0.736,0.41463,1.53815,1.18722,2.16087,0.0005084,0.0005084,0.0005084
115,3931.18,0.82228,0.55084,1.09984,0.81109,0.65599,0.75518,0.40826,1.57446,1.17934,2.20988,0.0004952,0.0004952,0.0004952
116,3964.83,0.81317,0.53176,1.09339,0.81185,0.69444,0.75115,0.39993,1.5614,1.17048,2.16729,0.000482,0.000482,0.000482
117,3999,0.80366,0.53949,1.09209,0.77852,0.70833,0.7698,0.45641,1.42319,1.14628,1.95744,0.0004688,0.0004688,0.0004688
118,4032.99,0.80181,0.53369,1.08493,0.89152,0.63889,0.7749,0.44208,1.43292,1.158,2.02678,0.0004556,0.0004556,0.0004556
119,4066.99,0.80643,0.5449,1.09495,0.72365,0.75,0.75496,0.42194,1.51509,1.17874,2.10431,0.0004424,0.0004424,0.0004424
120,4100.72,0.81525,0.5427,1.1101,0.84154,0.69444,0.79641,0.44974,1.46193,1.11603,2.00773,0.0004292,0.0004292,0.0004292
121,4134.73,0.78793,0.51713,1.07858,0.87932,0.68056,0.77717,0.43672,1.46049,1.19881,1.95474,0.000416,0.000416,0.000416
122,4168.46,0.78138,0.52573,1.07751,0.86819,0.66667,0.77071,0.43465,1.43214,1.28589,2.02488,0.0004028,0.0004028,0.0004028
123,4202.65,0.76464,0.5214,1.08218,0.7732,0.71025,0.77137,0.42897,1.44629,1.21776,2.08684,0.0003896,0.0003896,0.0003896
124,4236.7,0.80923,0.53753,1.09578,0.77853,0.69444,0.76101,0.42169,1.50029,1.24351,2.13333,0.0003764,0.0003764,0.0003764
125,4270.89,0.77717,0.52557,1.07335,0.79228,0.69444,0.76156,0.42987,1.50816,1.18705,2.1511,0.0003632,0.0003632,0.0003632
126,4304.78,0.76562,0.51708,1.06999,0.8776,0.59749,0.75161,0.42174,1.53661,1.3136,2.09917,0.00035,0.00035,0.00035
127,4338.87,0.76777,0.50778,1.06095,0.79867,0.66122,0.75264,0.41568,1.52128,1.26892,2.16046,0.0003368,0.0003368,0.0003368
128,4372.78,0.78036,0.52954,1.08288,0.82145,0.68056,0.76995,0.42347,1.59128,1.26002,2.25963,0.0003236,0.0003236,0.0003236
129,4406.71,0.75986,0.50842,1.0629,0.74685,0.69444,0.75103,0.42914,1.51414,1.20179,2.16404,0.0003104,0.0003104,0.0003104
130,4440.49,0.74559,0.50245,1.05756,0.87863,0.65278,0.79356,0.46539,1.41419,1.12874,2.02969,0.0002972,0.0002972,0.0002972
131,4474.97,0.77303,0.52139,1.08872,0.73696,0.70048,0.76129,0.42844,1.48615,1.21603,2.05677,0.000284,0.000284,0.000284
132,4509.09,0.73752,0.49997,1.0589,0.73518,0.66667,0.75191,0.43196,1.49577,1.2129,2.05485,0.0002708,0.0002708,0.0002708
133,4543.09,0.7564,0.5035,1.06998,0.8684,0.64159,0.76876,0.43937,1.51112,1.20045,2.09414,0.0002576,0.0002576,0.0002576
134,4576.78,0.74593,0.49912,1.05702,0.82147,0.69444,0.78423,0.44545,1.4248,1.15884,2.03572,0.0002444,0.0002444,0.0002444
135,4610.31,0.73946,0.48862,1.04787,0.90019,0.62638,0.80359,0.45429,1.43841,1.0919,2.0402,0.0002312,0.0002312,0.0002312
136,4643.93,0.75651,0.50394,1.07307,0.91962,0.63566,0.78173,0.44717,1.48612,1.13061,2.015,0.000218,0.000218,0.000218
137,4678.41,0.75059,0.49829,1.06253,0.85471,0.69444,0.79685,0.44233,1.4773,1.06657,2.09558,0.0002048,0.0002048,0.0002048
138,4711.89,0.7385,0.48649,1.06928,0.78658,0.69444,0.76814,0.43371,1.50389,1.21309,2.08632,0.0001916,0.0001916,0.0001916
139,4746.01,0.72394,0.48667,1.05175,0.7867,0.7172,0.79931,0.44735,1.46351,1.11136,2.04542,0.0001784,0.0001784,0.0001784
140,4779.6,0.73085,0.48587,1.06794,0.8302,0.67908,0.75992,0.43665,1.48652,1.30583,2.04546,0.0001652,0.0001652,0.0001652
141,4814.74,0.692,0.44221,1.0086,0.76561,0.73611,0.77709,0.4446,1.4913,1.1545,2.13198,0.000152,0.000152,0.000152
142,4848.72,0.67082,0.42996,1.01325,0.84677,0.69444,0.79627,0.4576,1.49092,1.11967,2.09611,0.0001388,0.0001388,0.0001388
143,4882.01,0.63975,0.39528,0.97774,0.84139,0.69444,0.78932,0.46133,1.48416,1.16378,2.11921,0.0001256,0.0001256,0.0001256
144,4915.43,0.6329,0.40372,0.97845,0.86401,0.70599,0.8312,0.47614,1.47493,1.08367,2.14835,0.0001124,0.0001124,0.0001124
145,4949.42,0.63561,0.39577,0.99042,0.85975,0.70833,0.82753,0.47186,1.45899,1.08472,2.1296,9.92e-05,9.92e-05,9.92e-05
146,4983.45,0.63364,0.39556,0.97477,0.89142,0.68423,0.83722,0.47934,1.46003,1.10874,2.14101,8.6e-05,8.6e-05,8.6e-05
147,5017.06,0.61577,0.38059,0.96612,0.94857,0.65278,0.82556,0.46663,1.48459,1.14901,2.14474,7.28e-05,7.28e-05,7.28e-05
148,5050.72,0.62561,0.3871,0.98013,0.90889,0.69444,0.82321,0.47927,1.46853,1.1464,2.1069,5.96e-05,5.96e-05,5.96e-05
149,5084.48,0.60659,0.37972,0.9671,0.91734,0.68056,0.83217,0.48475,1.46294,1.12343,2.09784,4.64e-05,4.64e-05,4.64e-05
150,5117.91,0.58973,0.36923,0.9641,0.89258,0.69245,0.83036,0.47767,1.46194,1.09767,2.0981,3.32e-05,3.32e-05,3.32e-05
